dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,clas_ccdgo,setr_ccdgo,setr_ccnct,secr_ccdgo,secr_ccnct,zu_ccdgo,zu_cdivi,zu_cnmbre,zu_ccnct,zu_narea,zu_naltd,zu_nano,shape_Leng,shape_Area,AUrban,CZ_mean
"27","787","27787","1","000","277871000","00","27787100000","000","27787000",TADÓ,"27787100000000",1352603.03942999989,87.00000000000,2024,0.07674634164,0.00011013339,1353117.2000000000,79.5412676379939
"27","810","27810","1","000","278101000","00","27810100000","000","27810000",ÁNIMAS,"27810100000000",286506.52353399998,94.00000000000,2024,0.03671950030,0.00002332634,286628.8835000000,96.2269185384115
"41","006","41006","1","000","410061000","00","41006100000","000","41006000",ACEVEDO,"41006100000000",1107571.62156999996,1162.00000000000,2024,0.05967345290,0.00008993314,1107518.2150000001,1151.49197059044
"41","013","41013","1","000","410131000","00","41013100000","000","41013000",AGRADO,"41013100000000",1769919.99227999989,870.00000000000,2024,0.06676761553,0.00014377233,1769696.5940000000,854.497758637205
"41","016","41016","1","000","410161000","00","41016100000","000","41016000",AIPE,"41016100000000",2246242.47154999990,397.00000000000,2024,0.06838257607,0.00018269292,2245164.1179999998,392.6782323984
"41","026","41026","1","000","410261000","00","41026100000","000","41026000",ALTAMIRA,"41026100000000",674448.22011400003,1040.00000000000,2024,0.04333893819,0.00005477825,674370.6844000000,1032.21128627232
"41","020","41020","1","000","410201000","00","41020100000","000","41020000",ALGECIRAS,"41020100000000",2131736.17261999985,1019.00000000000,2024,0.09084262006,0.00017326623,2130823.1930000000,1007.23659236556
"41","078","41078","1","000","410781000","00","41078100000","000","41078000",BARAYA,"41078100000000",747514.00614199997,612.00000000000,2024,0.06493999896,0.00006080051,747064.5331000000,611.304811627677
"41","206","41206","1","000","412061000","00","41206100000","000","41206000",COLOMBIA,"41206100000000",758196.90473399998,775.00000000000,2024,0.04064743271,0.00006169094,757614.8299000000,768.069614284641
"41","244","41244","1","000","412441000","00","41244100000","000","41244000",ELÍAS,"41244100000000",629696.60407100001,1300.00000000000,2024,0.04944656672,0.00005113359,629686.6492000000,1295.38495291096
"41","306","41306","1","000","413061000","00","41306100000","000","41306000",GIGANTE,"41306100000000",2161618.15167000005,815.00000000000,2024,0.08044963338,0.00017564357,2161024.4330000002,816.266792575357
"41","319","41319","1","000","413191000","00","41319100000","000","41319000",GUADALUPE,"41319100000000",727767.16594700003,914.00000000000,2024,0.06272266614,0.00005910928,727668.5037999999,891.350637412933
"41","349","41349","1","000","413491000","00","41349100000","000","41349000",HOBO,"41349100000000",863519.21032399999,630.00000000000,2024,0.05525572724,0.00007018205,863224.6928000000,606.235780586317
"41","357","41357","1","000","413571000","00","41357100000","000","41357000",ÍQUIRA,"41357100000000",502102.51459699997,1104.00000000000,2024,0.04232558013,0.00004080345,501993.1088000000,1097.82259781634
"41","359","41359","1","000","413591000","00","41359100000","000","41359000",SAN JOSÉ DE ISNOS,"41359100000000",950662.08678500005,1780.00000000000,2024,0.07634503187,0.00007716691,950822.8799000001,1771.13137365271
"41","378","41378","1","000","413781000","00","41378100000","000","41378000",LA ARGENTINA,"41378100000000",846012.09970799997,1560.00000000000,2024,0.05024541694,0.00006870387,846021.5936000000,1522.97928100586
"41","483","41483","1","000","414831000","00","41483100000","000","41483000",NÁTAGA,"41483100000000",555753.87784900004,1600.00000000000,2024,0.03321870061,0.00004515188,555696.8713000000,1481.99017789471
"41","503","41503","1","000","415031000","00","41503100000","000","41503000",OPORAPA,"41503100000000",636874.37573099998,1250.00000000000,2024,0.04895839977,0.00005171342,636888.2402999999,1411.6314981539
"41","518","41518","1","000","415181000","00","41518100000","000","41518000",PAICOL,"41518100000000",552549.45182600000,865.00000000000,2024,0.04101691006,0.00004489004,552479.9010000000,864.901319934476
"41","524","41524","1","000","415241000","00","41524100000","000","41524000",PALERMO,"41524100000000",1449552.48881000001,578.00000000000,2024,0.08646605770,0.00011784237,1449045.2900000000,557.452385959855
"41","530","41530","1","000","415301000","00","41530100000","000","41530000",PALESTINA,"41530100000000",277966.18398400000,1540.00000000000,2024,0.03425614453,0.00002256293,277997.7880000000,1535.1075553894
"41","548","41548","1","000","415481000","00","41548100000","000","41548000",PITAL,"41548100000000",913171.88175199996,925.00000000000,2024,0.05663901163,0.00007417565,913076.2341999999,920.786789938668
"44","035","44035","1","000","440351000","00","44035100000","000","44035000",ALBANIA,"44035100000000",8229386.79071000032,90.00000000000,2024,0.34875774081,0.00068065629,8211384.8420000002,104.607308331199
"41","660","41660","1","000","416601000","00","41660100000","000","41660000",SALADOBLANCO,"41660100000000",748576.05882599996,1860.00000000000,2024,0.08854615831,0.00006077872,748616.9508000000,1477.51236277613
"41","676","41676","1","000","416761000","00","41676100000","000","41676000",SANTA MARÍA,"41676100000000",469817.59232599998,1344.00000000000,2024,0.06678813603,0.00003819074,469699.9323000000,1321.05916567202
"41","770","41770","1","000","417701000","00","41770100000","000","41770000",SUAZA,"41770100000000",725596.91531900002,971.00000000000,2024,0.04476158831,0.00005892899,725516.8687000000,952.345503841538
"41","791","41791","1","000","417911000","00","41791100000","000","41791000",TARQUI,"41791100000000",755385.19561000005,1253.00000000000,2024,0.04734306633,0.00006135140,755316.0129000000,832.50264275211
"41","797","41797","1","000","417971000","00","41797100000","000","41797000",TESALIA,"41797100000000",1088113.95540999994,838.00000000000,2024,0.06914808337,0.00008840646,1087946.0759999999,831.963784667969
"41","799","41799","1","000","417991000","00","41799100000","000","41799000",TELLO,"41799100000000",854641.10448099999,577.00000000000,2024,0.04213046211,0.00006950482,854174.6322000000,570.83545299412
"41","807","41807","1","000","418071000","00","41807100000","000","41807000",TIMANÁ,"41807100000000",994645.94589500001,1037.00000000000,2024,0.05914915123,0.00008076749,994626.2622000000,1021.14867909749
"41","801","41801","1","000","418011000","00","41801100000","000","41801000",TERUEL,"41801100000000",780880.72387300001,910.00000000000,2024,0.05891480157,0.00006346706,780675.6311999999,859.364378526476
"41","872","41872","1","000","418721000","00","41872100000","000","41872000",VILLAVIEJA,"41872100000000",747242.47874299996,384.00000000000,2024,0.04619338849,0.00006077587,746873.0027000000,384.562023294383
"41","885","41885","1","000","418851000","00","41885100000","000","41885000",YAGUARÁ,"41885100000000",1005218.35673999996,583.00000000000,2024,0.04564973270,0.00008169897,1004921.9990000000,576.166687011719
"44","090","44090","1","000","440901000","00","44090100000","000","44090000",DIBULLA,"44090100000000",1082907.25295000011,5.00000000000,2024,0.06175757724,0.00008964508,1081016.4839999999,6.91569567827078
"44","098","44098","1","000","440981000","00","44098100000","000","44098000",DISTRACCIÓN,"44098100000000",985005.42857400002,204.00000000000,2024,0.05676719456,0.00008141942,983022.0074999999,206.590983474464
"44","110","44110","1","000","441101000","00","44110100000","000","44110000",EL MOLINO,"44110100000000",1446035.79891999997,250.00000000000,2024,0.08136208803,0.00011943615,1443159.2810000000,248.759494736615
"44","650","44650","1","000","446501000","00","44650100000","000","44650000",SAN JUAN DEL CESAR,"44650100000000",6867793.38824000023,213.00000000000,2024,0.13262491029,0.00056748886,6854456.7599999998,211.408649620929
"44","874","44874","1","000","448741000","00","44874100000","000","44874000",VILLANUEVA,"44874100000000",5467325.12277999986,236.00000000000,2024,0.10706092833,0.00045152764,5456625.8109999998,233.284147147956
"44","855","44855","1","000","448551000","00","44855100000","000","44855000",URUMITA,"44855100000000",2437801.28439999977,250.00000000000,2024,0.08002525046,0.00020130305,2433084.5929999999,244.281432478395
"47","030","47030","1","000","470301000","00","47030100000","000","47030000",ALGARROBO,"47030100000000",1389367.24145999993,111.00000000000,2024,0.06104570548,0.00011463364,1387609.0490000001,109.913708973516
"47","053","47053","1","000","470531000","00","47053100000","000","47053000",ARACATACA,"47053100000000",3077715.53725000005,45.00000000000,2024,0.12419186035,0.00025425284,3074064.6090000002,40.1622997509536
"47","205","47205","1","000","472051000","00","47205100000","000","47205000",CONCORDIA,"47205100000000",589792.12575200002,17.00000000000,2024,0.03739052646,0.00004866454,589336.7309000000,11.7565107742945
"47","268","47268","1","000","472681000","00","47268100000","000","47268000",EL RETÉN,"47268100000000",1246921.59517000010,27.00000000000,2024,0.06672585523,0.00010301534,1245507.3610000000,24.3656740315755
"47","318","47318","1","000","473181000","00","47318100000","000","47318000",GUAMAL,"47318100000000",1735762.43903000001,24.00000000000,2024,0.06163296749,0.00014278095,1733751.0310000000,26.6867686561916
"47","288","47288","1","000","472881000","00","47288100000","000","47288000",FUNDACIÓN,"47288100000000",7401668.07646000013,50.00000000000,2024,0.13923518893,0.00061131174,7392911.8039999995,50.1894021550769
"47","460","47460","1","000","474601000","00","47460100000","000","47460000",GRANADA,"47460100000000",1191339.81502999994,110.00000000000,2024,0.06512001539,0.00009817828,1190085.7009999999,109.770005649991
"47","551","47551","1","000","475511000","00","47551100000","000","47551000",PIVIJAY,"47551100000000",3862352.17537999991,13.00000000000,2024,0.10180835311,0.00031891627,3858823.7710000002,9.47127348575009
"47","570","47570","1","000","475701000","00","47570100000","000","47570000",PUEBLOVIEJO,"47570100000000",690783.39354800002,3.00000000000,2024,0.06227205922,0.00005714068,690005.2833000000,2.189150817874
"47","605","47605","1","000","476051000","00","47605100000","000","47605000",REMOLINO,"47605100000000",731343.21477299999,7.00000000000,2024,0.05020491590,0.00006043149,730722.2749000000,4.28379927284416
"47","675","47675","1","000","476751000","00","47675100000","000","47675000",SALAMINA,"47675100000000",1819217.96589000011,8.00000000000,2024,0.06705629090,0.00015021803,1817765.8990000000,5.55935349242632
"47","692","47692","1","000","476921000","00","47692100000","000","47692000",SAN SEBASTIÁN DE BUENAVISTA,"47692100000000",990117.56718699995,22.00000000000,2024,0.09032012368,0.00008146590,989051.3774000000,24.8521562161653
"47","707","47707","1","000","477071000","00","47707100000","000","47707000",SANTA ANA,"47707100000000",2191103.38444000017,22.00000000000,2024,0.10372729641,0.00018031439,2189046.7629999998,25.4294353544022
"47","720","47720","1","000","477201000","00","47720100000","000","47720000",SANTA BÁRBARA DE PINTO,"47720100000000",1560633.66381000006,22.00000000000,2024,0.07938511496,0.00012846364,1559306.4029999999,20.0883501929206
"47","745","47745","1","000","477451000","00","47745100000","000","47745000",SITIONUEVO,"47745100000000",912549.22363999998,7.00000000000,2024,0.05914809139,0.00007542242,911776.3388000000,2.97661195737179
"47","798","47798","1","000","477981000","00","47798100000","000","47798000",TENERIFE,"47798100000000",1714979.70304000005,17.00000000000,2024,0.05573924953,0.00014135017,1713688.0000000000,16.7991871058647
"47","960","47960","1","000","479601000","00","47960100000","000","47960000",PUNTA DE PIEDRAS,"47960100000000",446861.92683499999,18.00000000000,2024,0.05057912409,0.00003686290,446483.8871000000,14.4188670212368
"50","110","50110","1","000","501101000","00","50110100000","000","50110000",BARRANCA DE UPÍA,"50110100000000",1598469.47799999989,229.00000000000,2024,0.07426219879,0.00013021406,1595307.6410000001,229.243286052503
"50","124","50124","1","000","501241000","00","50124100000","000","50124000",CABUYARO,"50124100000000",1088803.85777999996,170.00000000000,2024,0.05802152614,0.00008865221,1086528.9110000001,169.354316590324
"50","150","50150","1","000","501501000","00","50150100000","000","50150000",CASTILLA LA NUEVA,"50150100000000",1688002.60116000008,416.00000000000,2024,0.09948814147,0.00013742720,1685467.5959999999,415.292102174711
"50","223","50223","1","000","502231000","00","50223100000","000","50223000",CUBARRAL,"50223100000000",848532.49751400005,591.00000000000,2024,0.06587250848,0.00006908166,847342.2126000000,577.760240063225
"50","245","50245","1","000","502451000","00","50245100000","000","50245000",EL CALVARIO,"50245100000000",258526.64644899999,22.00000000000,2024,0.02260699880,0.00002106121,258142.7779000000,1895.31964308216
"50","251","50251","1","000","502511000","00","50251100000","000","50251000",EL CASTILLO,"50251100000000",1041528.62693000003,349.00000000000,2024,0.04906809487,0.00008477221,1040037.7520000000,347.547503032382
"50","270","50270","1","000","502701000","00","50270100000","000","50270000",EL DORADO,"50270100000000",283929.49072900001,546.00000000000,2024,0.02908930945,0.00002311418,283530.7038000000,549.852331912879
"50","287","50287","1","000","502871000","00","50287100000","000","50287000",FUENTE DE ORO,"50287100000000",1572933.09700999991,300.00000000000,2024,0.07826723357,0.00012800573,1570499.4900000000,296.185305998287
"50","318","50318","1","000","503181000","00","50318100000","000","50318000",GUAMAL,"50318100000000",3013372.76379999984,522.00000000000,2024,0.15945019150,0.00024534922,3009008.6719999998,520.304372066209
"50","325","50325","1","000","503251000","00","50325100000","000","50325000",MAPIRIPÁN,"50325100000000",2671688.38421999989,174.00000000000,2024,0.06377257677,0.00021706999,2664948.6159999999,183.901192298302
"50","330","50330","1","000","503301000","00","50330100000","000","50330000",MESETAS,"50330100000000",1007055.43206000002,544.00000000000,2024,0.05621904403,0.00008195303,1005779.6270000000,544.887588116301
"50","350","50350","1","000","503501000","00","50350100000","000","50350000",LA MACARENA,"50350100000000",3188482.99848000007,233.00000000000,2024,0.09145283169,0.00025921060,3183904.2130000000,238.579252364788
"50","370","50370","1","000","503701000","00","50370100000","000","50370000",URIBE,"50370100000000",855057.05652500002,700.00000000000,2024,0.05636899562,0.00006957222,854146.7449000000,696.412452622215
"50","400","50400","1","000","504001000","00","50400100000","000","50400000",LEJANÍAS,"50400100000000",2438971.14021999994,690.00000000000,2024,0.08021084584,0.00019850958,2435847.6690000002,681.329187904916
"50","450","50450","1","000","504501000","00","50450100000","000","50450000",PUERTO CONCORDIA,"50450100000000",873418.93506199995,190.00000000000,2024,0.04864930341,0.00007099211,871574.3713000000,190.217121814546
"50","573","50573","1","000","505731000","00","50573100000","000","50573000",PUERTO LÓPEZ,"50573100000000",8693364.16537999921,186.00000000000,2024,0.15695934307,0.00070774365,8676142.7730000000,179.306059198147
"50","577","50577","1","000","505771000","00","50577100000","000","50577000",PUERTO LLERAS,"50577100000000",1007433.21144999994,250.00000000000,2024,0.06376347296,0.00008196244,1005712.7070000001,236.059225972493
"50","590","50590","1","000","505901000","00","50590100000","000","50590000",PUERTO RICO,"50590100000000",1237265.46378000011,217.00000000000,2024,0.05064796241,0.00010062208,1235015.9680000001,217.209440964919
"50","680","50680","1","000","506801000","00","50680100000","000","50680000",SAN CARLOS DE GUAROA,"50680100000000",1220189.26163000008,221.00000000000,2024,0.04867417341,0.00009931078,1218000.0440000000,221.706399162896
"50","683","50683","1","000","506831000","00","50683100000","000","50683000",SAN JUAN DE ARAMA,"50683100000000",1483884.65455999994,446.00000000000,2024,0.06630321234,0.00012075430,1481840.3250000000,443.745674582089
"50","686","50686","1","000","506861000","00","50686100000","000","50686000",SAN JUANITO,"50686100000000",233267.93550299999,1965.00000000000,2024,0.02393061386,0.00001900594,232915.9602000000,1956.12051707301
"50","689","50689","1","000","506891000","00","50689100000","000","50689000",SAN MARTÍN,"50689100000000",6433780.62351999991,423.00000000000,2024,0.10931546808,0.00052372642,6424154.7390000001,424.184191436972
"50","711","50711","1","000","507111000","00","50711100000","000","50711000",VISTAHERMOSA,"50711100000000",1724590.51737000002,272.00000000000,2024,0.07442049239,0.00014030585,1722073.0970000001,294.277076758775
"52","022","52022","1","000","520221000","00","52022100000","000","52022000",ALDANA,"52022100000000",350698.31989899999,3035.00000000000,2024,0.04030427548,0.00002837981,351103.3240000000,3010.43541587271
"52","036","52036","1","000","520361000","00","52036100000","000","52036000",ANCUYA,"52036100000000",363413.09090200003,1356.00000000000,2024,0.03417018746,0.00002942419,363787.5822000000,1366.14813381288
"52","051","52051","1","000","520511000","00","52051100000","000","52051000",BERRUECOS,"52051100000000",263435.01988199999,2200.00000000000,2024,0.03900625209,0.00002134757,263640.0415000000,2183.85525512695
"52","079","52079","1","000","520791000","00","52079100000","000","52079000",BARBACOAS,"52079100000000",790256.86832400004,45.00000000000,2024,0.05602812424,0.00006390390,791397.8882000000,50.8314599273025
"52","083","52083","1","000","520831000","00","52083100000","000","52083000",BELÉN,"52083100000000",331154.88500000001,2462.00000000000,2024,0.04552529349,0.00002684234,331386.2106000000,2447.7245855564
"52","110","52110","1","000","521101000","00","52110100000","000","52110000",BUESACO,"52110100000000",1079070.90366000007,1956.00000000000,2024,0.10577666664,0.00008743495,1079926.0190000001,1956.43462092702
"52","203","52203","1","000","522031000","00","52203100000","000","52203000",GÉNOVA,"52203100000000",189568.07704700000,1925.00000000000,2024,0.02326695546,0.00001536602,189700.9999000000,1918.49240389737
"52","210","52210","1","000","522101000","00","52210100000","000","52210000",CONTADERO,"52210100000000",493395.34570700000,2600.00000000000,2024,0.04040843514,0.00003994083,493915.5338000000,2608.3968069894
"52","207","52207","1","000","522071000","00","52207100000","000","52207000",CONSACÁ,"52207100000000",560455.66227700002,1660.00000000000,2024,0.05260538012,0.00004538165,561015.2483000000,1659.3042454575
"52","215","52215","1","000","522151000","00","52215100000","000","52215000",CÓRDOBA,"52215100000000",678533.27763400006,2870.00000000000,2024,0.05470335654,0.00005493079,679234.4987000000,2861.62094726563
"52","224","52224","1","000","522241000","00","52224100000","000","52224000",CARLOSAMA,"52224100000000",1057717.32780999993,3029.00000000000,2024,0.07871315268,0.00008558855,1058958.8310000000,3022.65524317213
"52","233","52233","1","000","522331000","00","52233100000","000","52233000",CUMBITARA,"52233100000000",276295.03106000001,1681.00000000000,2024,0.03422356023,0.00002237125,276591.2647000000,1699.13003013874
"52","260","52260","1","000","522601000","00","52260100000","000","52260000",EL TAMBO,"52260100000000",1025714.55721000000,2246.00000000000,2024,0.09979110198,0.00008307432,1026686.9040000000,2200.6221766318
"52","254","52254","1","000","522541000","00","52254100000","000","52254000",EL PEÑOL,"52254100000000",360052.85570499999,1593.00000000000,2024,0.03071711525,0.00002915900,360405.5568000000,1604.40457298642
"52","250","52250","1","000","522501000","00","52250100000","000","52250000",EL CHARCO,"52250100000000",794293.98109899997,3.00000000000,2024,0.06521539343,0.00006426703,795423.8260999999,2.35814794333358
"52","256","52256","1","000","522561000","00","52256100000","000","52256000",EL ROSARIO,"52256100000000",286433.20910199999,1730.00000000000,2024,0.05201007069,0.00002320503,286693.7356000000,1586.89657592773
"52","258","52258","1","000","522581000","00","52258100000","000","52258000",EL TABLÓN DE GÓMEZ,"52258100000000",219856.12098700000,1621.00000000000,2024,0.02849151474,0.00001781682,220021.6649000000,1591.18262188251
"52","287","52287","1","000","522871000","00","52287100000","000","52287000",FUNES,"52287100000000",839852.15021200001,2278.00000000000,2024,0.05872614503,0.00006800296,840681.3969000002,2284.85317930883
"52","317","52317","1","000","523171000","00","52317100000","000","52317000",GUACHUCAL,"52317100000000",665587.10233599995,3100.00000000000,2024,0.04865016189,0.00005385919,666369.4083000000,3095.78313204608
"52","320","52320","1","000","523201000","00","52320100000","000","52320000",GUAITARILLA,"52320100000000",1189787.05710000009,2630.00000000000,2024,0.07865330981,0.00009632076,1191041.3459999999,2638.45181317397
"52","323","52323","1","000","523231000","00","52323100000","000","52323000",GUALMATÁN,"52323100000000",749399.07120400004,2915.00000000000,2024,0.08352944954,0.00006066223,750198.7658000002,2911.55394919522
"52","352","52352","1","000","523521000","00","52352100000","000","52352000",ILES,"52352100000000",374761.83630700002,3000.00000000000,2024,0.04717590955,0.00003033965,375149.8947000000,2985.61142464571
"52","354","52354","1","000","523541000","00","52354100000","000","52354000",IMUÉS,"52354100000000",341779.22577800002,2580.00000000000,2024,0.04048962072,0.00002767164,342127.4302000000,2577.57904924665
"52","381","52381","1","000","523811000","00","52381100000","000","52381000",LA FLORIDA,"52381100000000",907090.05901299999,2180.00000000000,2024,0.08240612923,0.00007346164,907957.4626000000,2174.20939805773
"52","378","52378","1","000","523781000","00","52378100000","000","52378000",LA CRUZ,"52378100000000",794832.71810399997,2430.00000000000,2024,0.06785603834,0.00006443194,795364.1481000000,2402.10072436775
"52","385","52385","1","000","523851000","00","52385100000","000","52385000",LA LLANADA,"52385100000000",430504.97213399998,2314.00000000000,2024,0.05919065064,0.00003485442,430967.3937000000,2295.89041503906
"52","390","52390","1","000","523901000","00","52390100000","000","52390000",LA TOLA,"52390100000000",591961.75282099994,20.00000000000,2024,0.04285492820,0.00004788382,592835.3128000000,3.41514956519224
"52","399","52399","1","000","523991000","00","52399100000","000","52399000",LA UNIÓN,"52399100000000",1331121.73985000001,1700.00000000000,2024,0.15758407277,0.00010787372,1332153.7430000000,1758.52901852359
"52","405","52405","1","000","524051000","00","52405100000","000","52405000",LEIVA,"52405100000000",241352.04393399999,1537.00000000000,2024,0.03051804118,0.00001955596,241566.9462000000,1547.61656406948
"52","411","52411","1","000","524111000","00","52411100000","000","52411000",LINARES,"52411100000000",373125.72989299998,1489.00000000000,2024,0.04805302312,0.00003021101,373512.5016000000,1473.90619477772
"52","418","52418","1","000","524181000","00","52418100000","000","52418000",SOTOMAYOR,"52418100000000",657644.13069400005,1560.00000000000,2024,0.04709531226,0.00005325128,658324.4496000002,1556.32211851462
"52","427","52427","1","000","524271000","00","52427100000","000","52427000",PAYÁN,"52427100000000",408832.22953700001,40.00000000000,2024,0.03754916547,0.00003305795,409434.7220000000,40.5897305806478
"52","435","52435","1","000","524351000","00","52435100000","000","52435000",PIEDRANCHA,"52435100000000",260266.72238500000,1829.00000000000,2024,0.02489676376,0.00002105554,260595.5635000000,1813.24691877694
"52","473","52473","1","000","524731000","00","52473100000","000","52473000",MOSQUERA,"52473100000000",246372.85066000000,10.00000000000,2024,0.04088783382,0.00001991705,246779.4539000000,3.21440542595727
"52","490","52490","1","000","524901000","00","52490100000","000","52490000",BOCAS DE SATINGA,"52490100000000",859854.29977799999,4.00000000000,2024,0.04548946244,0.00006952684,861201.2524000000,4.64215725777196
"52","506","52506","1","000","525061000","00","52506100000","000","52506000",OSPINA,"52506100000000",539535.45655100001,2865.00000000000,2024,0.04322016754,0.00004367626,540110.1409000000,2857.19018948463
"52","520","52520","1","000","525201000","00","52520100000","000","52520000",SALAHONDA,"52520100000000",353266.49163900001,5.00000000000,2024,0.03808096107,0.00002853324,353898.6115000000,3.79988683831124
"52","540","52540","1","000","525401000","00","52540100000","000","52540000",POLICARPA,"52540100000000",270434.56495099998,1034.00000000000,2024,0.04707352484,0.00002190207,270702.9845000000,1037.14385986328
"52","565","52565","1","000","525651000","00","52565100000","000","52565000",PROVIDENCIA,"52565100000000",269607.31474200002,2350.00000000000,2024,0.04371091252,0.00002182505,269899.8982000000,2332.90310984644
"52","573","52573","1","000","525731000","00","52573100000","000","52573000",PUERRES,"52573100000000",1026830.22956000001,2759.00000000000,2024,0.06823533110,0.00008313029,1027882.0070000000,2763.27765096029
"52","612","52612","1","000","526121000","00","52612100000","000","52612000",RICAURTE,"52612100000000",425494.41661800002,1202.00000000000,2024,0.04362685808,0.00003441267,426068.9351000000,1184.99507258489
"52","621","52621","1","000","526211000","00","52621100000","000","52621000",SAN JOSÉ,"52621100000000",231354.46957700001,35.00000000000,2024,0.02226470443,0.00001870355,231705.1386000000,34.3991438767006
"52","678","52678","1","000","526781000","00","52678100000","000","52678000",SAMANIEGO,"52678100000000",2224554.57517000008,1516.00000000000,2024,0.11064736787,0.00018008816,2226964.6179999998,1503.85632229591
"52","683","52683","1","000","526831000","00","52683100000","000","52683000",SANDONÁ,"52683100000000",1754548.83737999992,1837.00000000000,2024,0.08805013265,0.00014207262,1756308.5549999999,1802.34857267054
"52","694","52694","1","000","526941000","00","52694100000","000","52694000",SAN PEDRO DE CARTAGO,"52694100000000",161338.94090399999,2085.00000000000,2024,0.02709108327,0.00001307485,161462.7689000000,2077.39585182884
"52","685","52685","1","000","526851000","00","52685100000","000","52685000",SAN BERNARDO,"52685100000000",262338.49749899999,1951.00000000000,2024,0.03965361394,0.00002126227,262527.3477000000,1952.36437594506
"52","687","52687","1","000","526871000","00","52687100000","000","52687000",SAN LORENZO,"52687100000000",293597.36942100001,2094.00000000000,2024,0.03591356238,0.00002378818,293841.4448000000,2074.5437943308
"52","693","52693","1","000","526931000","00","52693100000","000","52693000",SAN PABLO,"52693100000000",861516.56435300002,1730.00000000000,2024,0.04455116195,0.00006983446,862117.2878000000,1701.27496098537
"52","696","52696","1","000","526961000","00","52696100000","000","52696000",ISCUANDÉ,"52696100000000",377852.73932300002,8.00000000000,2024,0.04532432733,0.00003058141,378357.5442000000,3.93134623329814
"52","699","52699","1","000","526991000","00","52699100000","000","52699000",GUACHAVÉS,"52699100000000",211506.80784900000,2610.00000000000,2024,0.03469464299,0.00001711864,211747.6285000000,2596.90447998047
"52","720","52720","1","000","527201000","00","52720100000","000","52720000",SAPUYES,"52720100000000",474021.62400000001,3000.00000000000,2024,0.04050780464,0.00003836807,474543.6227000000,2996.33587979403
"52","835","52835","1","000","528351000","00","52835100000","000","52835000","SAN ANDRÉS DE TUMACO, DISTRITO ESPECIAL, INDUSTRIAL, PORTUARIO, BIODIVERSO Y ECOTURÍSTICO","52835100000000",11335326.07010000013,2.00000000000,2024,0.59221129350,0.00091515219,11356417.2100000009,4.83544248673651
"52","838","52838","1","000","528381000","00","52838100000","000","52838000",TÚQUERRES,"52838100000000",3877759.48429000005,3050.00000000000,2024,0.12383793339,0.00031387923,3882020.2200000002,3029.27729416736
"52","885","52885","1","000","528851000","00","52885100000","000","52885000",YACUANQUER,"52885100000000",604579.87139099999,2700.00000000000,2024,0.04854492311,0.00004895960,605157.1189999999,2701.86695731027
"54","099","54099","1","000","540991000","00","54099100000","000","54099000",BOCHALEMA,"54099100000000",711805.65141000005,1477.00000000000,2024,0.04492046018,0.00005829222,710255.8696000000,1051.48509700124
"54","109","54109","1","000","541091000","00","54109100000","000","54109000",BUCARASICA,"54109100000000",131590.67282700000,1555.00000000000,2024,0.02369918725,0.00001078913,131323.1477000000,1133.62658691406
"54","051","54051","1","000","540511000","00","54051100000","000","54051000",ARBOLEDAS,"54051100000000",370385.58760099998,945.00000000000,2024,0.04793471204,0.00003033804,369615.6558000000,936.498136974516
"54","125","54125","1","000","541251000","00","54125100000","000","54125000",CÁCOTA,"54125100000000",277501.80943999998,2422.00000000000,2024,0.03301448032,0.00002270814,276896.4731000000,2410.98425686744
"54","172","54172","1","000","541721000","00","54172100000","000","54172000",CHINÁCOTA,"54172100000000",4179115.05659000017,1254.00000000000,2024,0.13608405915,0.00034222132,4169891.7999999998,1251.63015220905
"54","174","54174","1","000","541741000","00","54174100000","000","54174000",CHITAGÁ,"54174100000000",637082.05718500004,2335.00000000000,2024,0.04587122451,0.00005211923,635701.8090000000,2320.37203072213
"54","206","54206","1","000","542061000","00","54206100000","000","54206000",CONVENCIÓN,"54206100000000",878211.89345199999,1055.00000000000,2024,0.10111381900,0.00007210073,876693.0777000000,1060.44488584648
"54","261","54261","1","000","542611000","00","54261100000","000","54261000",EL ZULIA,"54261100000000",1936683.90471999999,250.00000000000,2024,0.12693986393,0.00015871617,1932416.0100000000,221.043880240265
"54","239","54239","1","000","542391000","00","54239100000","000","54239000",DURANIA,"54239100000000",471462.09911499999,963.00000000000,2024,0.04373693076,0.00003861911,470439.2437000000,953.486206054688
"54","245","54245","1","000","542451000","00","54245100000","000","54245000",EL CARMEN,"54245100000000",290073.97096499999,8.00000000000,2024,0.05603328465,0.00002381842,289592.8058000000,709.190307617188
"54","250","54250","1","000","542501000","00","54250100000","000","54250000",EL TARRA,"54250100000000",1279920.49988000002,215.00000000000,2024,0.08433455049,0.00010509554,1277508.0480000000,205.627410386738
"54","344","54344","1","000","543441000","00","54344100000","000","54344000",HACARÍ,"54344100000000",153503.58171200001,1070.00000000000,2024,0.02544661520,0.00001259665,153219.1357000000,1068.55488987973
"54","347","54347","1","000","543471000","00","54347100000","000","54347000",HERRÁN,"54347100000000",163123.88826199999,1952.00000000000,2024,0.02848390596,0.00001335360,162751.3907000000,1957.84789428711
"54","377","54377","1","000","543771000","00","54377100000","000","54377000",LABATECA,"54377100000000",255369.81743600001,1553.00000000000,2024,0.03105222272,0.00002089564,254788.5729000000,1581.28406197684
