MpCodigo,MpNombre,MpArea,MpNorma,MpCategor,MpAltitud,Restriccio,Depto,ATotal,AUrban,ARural,CZTotal,CZUrban,CZRural,dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,clas_ccdgo,setr_ccdgo,setr_ccnct,secr_ccdgo,secr_ccnct,zu_ccdgo,zu_cdivi,zu_cnmbre,zu_ccnct,zu_narea,zu_naltd,zu_nano,shape_Leng,shape_Area,AUrban_2,CZ__mean
"15223",Cubará,1138.21029933000,Ordenanza No. 8 de 1965,1,357,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,1138210299.0000000000,1009596.9260000000,1137200702.0000000000,1471.8707840000,371.9290134000,1471.8707840000,,,,,,,,,,,,,,,,,,,1472.8051024859
"81065",Arauquita,3011.67579418000,Decreto No. 1447 de 1971,1,155,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Arauca,3011675794.0000000000,2316721.6090000002,3009359072.0000000000,154.8345979000,158.8341766000,154.8345979000,,,,,,,,,,,,,,,,,,,154.831554664864
"81736",Saravena,923.49767118200,Decreto No. 0204 de 1976,1,224,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Arauca,923497671.1000000238,10252104.1500000004,913245566.7000000477,351.5036288000,224.0614284000,351.5036288000,,,,,,,,,,,,,,,,,,,352.935018684448
"81001",Arauca,5755.97516472000,Decreto No. 2877 de 1959,1,128,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Arauca,5755975164.0000000000,23025174.5300000012,5732949989.0000000000,116.9866719000,128.5353808000,116.9866719000,,,,,,,,,,,,,,,,,,,116.941249636709
"54820",Toledo,1499.27714059000,,1,1644,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Norte de Santander,1499277140.0000000000,948109.2152000000,1498329030.0000000000,1739.9950660000,1633.7003430000,1739.9950660000,,,,,,,,,,,,,,,,,,,1740.07626808251
"27372",Juradó,1298.05370057000,Ordenanza No. 014 de 1956,1,5,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,1298053700.0000000000,328471.0541000000,1297725228.0000000000,225.3816225000,4.8995949730,225.3816225000,,,,,,,,,,,,,,,,,,,225.438111097965
"54347",Herrán,107.51768619400,Ordenanza No. 12 de 1911,1,2000,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Norte de Santander,107517686.0000000000,162751.3907000000,107354934.5000000000,2377.2403850000,1957.8478940000,2377.2403850000,,,,,,,,,,,,,,,,,,,2377.90256698824
"54599",Ragonvalia,97.82184444400,,1,1555,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Norte de Santander,97821844.4300000072,655604.1458000002,97166240.2800000012,1845.4385970000,1561.8393190000,1845.4385970000,,,,,,,,,,,,,,,,,,,1847.26444986349
"54874",Villa Del Rosario,91.56539653260,,1,435,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Norte de Santander,91565396.5300000012,19173905.1400000006,72391491.3900000006,819.5616704000,398.7767408000,819.5616704000,,,,,,,,,,,,,,,,,,,930.328235888598
"27800",Unguía,1191.23066701000,Ordenanza No. 014 de 1979,1,50,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,1191230667.0000000000,1137430.4140000001,1190093236.0000000000,211.2531727000,13.2876714400,211.2531727000,,,,,,,,,,,,,,,,,,,211.436837851561
