,DEPARTAMENTO,nombre,latitud,longitud,altitud,ThermalLevelValue
583,Magdalena,FILTRO DE AGUA [15010070],11.01666667,-74.23333333,25,"Cálido, T>=24°C, <=800meter"
3476,Magdalena,CARMEN EL [29060140],10.6755,-74.20644444,25,"Cálido, T>=24°C, <=800meter"
4039,Magdalena,BODEGA LA [29030700],10.71666667,-74.25,20,"Cálido, T>=24°C, <=800meter"
513,Magdalena,PALMA LA [29060210],10.96683333,-74.20469444,23,"Cálido, T>=24°C, <=800meter"
3895,Magdalena,CIENAGA GRANDE [15010050],11.0,-74.25,20,"Cálido, T>=24°C, <=800meter"
1208,Huila,PUENTE MULAS  - AUT [21107020],2.56638889,-75.37427778,740,"Cálido, T>=24°C, <=800meter"
282,Bolívar,BUENAVISTA [25027260],8.56666667,-74.55,20,"Cálido, T>=24°C, <=800meter"
3464,Bolívar,MANTEQUEIRA [25027170],8.88333333,-74.46666667,20,"Cálido, T>=24°C, <=800meter"
1203,RIsaralda,BOCATOMA 6-930 [26147010],5.26666667,-75.83333333,1413,"Templado, 24°C>T>18°C, <=1800meter"
4327,Bolívar,SAN ANTONIO [25027180],9.04,-74.77,17,"Cálido, T>=24°C, <=800meter"
3468,Magdalena,EDEN EL [29030690],10.63333333,-74.3,30,"Cálido, T>=24°C, <=800meter"
2576,Magdalena,GUACHACA [15010300],11.25638889,-73.83666667,45,"Cálido, T>=24°C, <=800meter"
3081,Santander,LIMONCITO [23190270],7.05,-73.1,820,"Templado, 24°C>T>18°C, <=1800meter"
3126,Santander,LAGUNA LA [23190260],7.07972222,-73.21361111,150,"Cálido, T>=24°C, <=800meter"
3093,Magdalena,PUERTO RICO HACIENDA  - AUT [29067060],10.5,-74.13333333,55,"Cálido, T>=24°C, <=800meter"
2855,Santander,PALO GORDO [23190280],6.9675,-73.13305556,950,"Templado, 24°C>T>18°C, <=1800meter"
2306,Magdalena,YE LA [15015020],10.99241667,-74.21113889,20,"Cálido, T>=24°C, <=800meter"
3341,Santander,PICACHO EL [23190300],7.11,-72.96638889,3310,"Muy Frío, 12°C>T>6°C, <=3700meter"
1079,Valle del Cauca,GRAMAS LAS [26115050],4.46666667,-76.11666667,940,"Templado, 24°C>T>18°C, <=1800meter"
1080,Valle del Cauca,HIGUERON [26110060],4.46666667,-76.11666667,915,"Templado, 24°C>T>18°C, <=1800meter"
3409,Norte de Santander,CAMBULOS LOS [16020260],8.28333333,-72.46666667,70,"Cálido, T>=24°C, <=800meter"
3485,Magdalena,ZACAPA [29065010],10.58333333,-74.25,30,"Cálido, T>=24°C, <=800meter"
485,Magdalena,RIO FRIO [29065040],10.9,-74.16666667,20,"Cálido, T>=24°C, <=800meter"
1086,Vichada,LAS GAVIOTAS [34015010],4.55394444,-70.93011111,171,"Cálido, T>=24°C, <=800meter"
2350,Valle del Cauca,OBANDO [26100300],4.58861111,-75.96583333,986,"Templado, 24°C>T>18°C, <=1800meter"
1167,Valle del Cauca,VERGEL EL [26097040],3.88825,-76.26419444,111,"Cálido, T>=24°C, <=800meter"
3138,Norte de Santander,PLANADAS [16020340],8.21694444,-72.43611111,100,"Cálido, T>=24°C, <=800meter"
4032,Santander,CARRIZAL PUENTE TONA [23197100],7.23333333,-72.98333333,1375,"Templado, 24°C>T>18°C, <=1800meter"
2262,Valle del Cauca,SAN ANTONIO [26110070],4.61666667,-76.06666667,930,"Templado, 24°C>T>18°C, <=1800meter"
3244,Magdalena,PADELMA [29065020],10.72111111,-74.19972222,20,"Cálido, T>=24°C, <=800meter"
2872,Santander,VADORREAL [23197110],7.0,-73.18333333,689,"Cálido, T>=24°C, <=800meter"
3897,Magdalena,TAGUA LA [15010150],11.11666667,-74.05,2600,"Frío, 18°C>T>12°C, <=2800meter"
3147,Santander,SAN IGNACIO [23190310],7.23333333,-73.15,140,"Cálido, T>=24°C, <=800meter"
662,Bolívar,MAGANGUE [25027680],9.24,-74.74166667,18,"Cálido, T>=24°C, <=800meter"
3945,Meta,HACHON EL [35035060],4.16666667,-73.6,420,"Cálido, T>=24°C, <=800meter"
1236,Guaviare,BOCAS DEL ARIARI [32045010],2.58333333,-72.78333333,260,"Cálido, T>=24°C, <=800meter"
3988,Caldas,MARIA LA [26167030],5.18333333,-75.7,790,"Cálido, T>=24°C, <=800meter"
3261,Cesar,DONA VILA HACIENDA [28040250],10.0,-73.83333333,160,"Cálido, T>=24°C, <=800meter"
2463,Meta,LA MACARENA [32035010],2.17611111,-73.79333333,248,"Cálido, T>=24°C, <=800meter"
4178,Santander,BUENAVISTA [23190330],7.0,-73.05,120,"Cálido, T>=24°C, <=800meter"
2489,Caquetá,MAGUARE - AUT [46035010],1.64022222,-75.16266667,270,"Cálido, T>=24°C, <=800meter"
3598,Santander,PUENTE SARDINAS - AUT [23197130],7.29305556,-73.14222222,770,"Cálido, T>=24°C, <=800meter"
575,Magdalena,COCOS LOS   [29060080],11.00597222,-74.68363889,4,"Cálido, T>=24°C, <=800meter"
3428,Santander,MATANZA [23190370],7.36666667,-73.03333333,1570,"Templado, 24°C>T>18°C, <=1800meter"
2505,Nariño,AGROYACO [52057030],1.57438889,-77.44197222,480,"Cálido, T>=24°C, <=800meter"
1664,Meta,SALADOS LOS [35020070],4.11666667,-73.15,182,"Cálido, T>=24°C, <=800meter"
2929,Santander,MATAJIRA [23190340],7.21333333,-73.06472222,996,"Templado, 24°C>T>18°C, <=1800meter"
3359,Santander,PORTACHUELO [23190360],7.32805556,-73.165,800,"Cálido, T>=24°C, <=800meter"
1519,Caldas,BASCULA LA [23040050],5.43333333,-74.71666667,200,"Cálido, T>=24°C, <=800meter"
3351,Santander,MARIANA LA HACIENDA [23190690],7.11666667,-73.0,2210,"Frío, 18°C>T>12°C, <=2800meter"
404,Boyacá,SENA [24035200],5.76666667,-72.91666667,2500,"Frío, 18°C>T>12°C, <=2800meter"
2097,Boyacá,SAN LORENZO [24035210],5.78333333,-73.08333333,2532,"Frío, 18°C>T>12°C, <=2800meter"
3170,Norte de Santander,BARRANCAS [16020130],8.2455,-72.52630556,74,"Cálido, T>=24°C, <=800meter"
615,Norte de Santander,ROSARIO EL [16010190],7.85,-72.5,430,"Cálido, T>=24°C, <=800meter"
3602,Caquetá,VALPARAISO [44045020],1.19525,-75.70447222,270,"Cálido, T>=24°C, <=800meter"
643,Norte de Santander,ESCOBAL EL [16010170],7.85,-72.53333333,250,"Cálido, T>=24°C, <=800meter"
2617,Norte de Santander,CERRO PELAO [16020180],8.01194444,-72.50027778,300,"Cálido, T>=24°C, <=800meter"
356,Norte de Santander,COLORADA LA [16020230],7.96666667,-72.61666667,160,"Cálido, T>=24°C, <=800meter"
3665,Caquetá,MONO LA [4404503],1.30336111,-75.80772222,300,"Cálido, T>=24°C, <=800meter"
2610,Norte de Santander,GUAYABAL [16020210],8.0,-72.5,250,"Cálido, T>=24°C, <=800meter"
2865,Santander,PANTANO EL [23190600],6.9975,-73.23027778,1280,"Templado, 24°C>T>18°C, <=1800meter"
2809,Norte de Santander,GUADUAS [16020200],8.08333333,-72.53333333,275,"Cálido, T>=24°C, <=800meter"
3393,Santander,CAMPOALEGRE [23197160],7.15,-73.21666667,329,"Cálido, T>=24°C, <=800meter"
3159,Santander,CERO EL [23197140],7.25,-73.15,769,"Cálido, T>=24°C, <=800meter"
2928,Santander,PALMAS [23190380],7.21108333,-73.21788889,855,"Templado, 24°C>T>18°C, <=1800meter"
2900,Norte de Santander,BALCONES LOS [16020120],8.13333333,-72.45,200,"Cálido, T>=24°C, <=800meter"
3149,Santander,LLANO DE PALMAS [23190350],7.24013889,-73.19536111,778,"Cálido, T>=24°C, <=800meter"
2862,Santander,PIEDECUESTA [23197190],6.98333333,-73.03333333,602,"Cálido, T>=24°C, <=800meter"
4072,Santander,PUENTE OLAS [23197180],7.16666667,-73.11666667,691,"Cálido, T>=24°C, <=800meter"
623,Norte de Santander,URIMACO [16020280],7.90083333,-72.5925,221,"Cálido, T>=24°C, <=800meter"
2073,Tolima,CUCUNUBA  - AUT [21187030],4.23205556,-75.09272222,589,"Cálido, T>=24°C, <=800meter"
2302,Cauca,PARRAGA [52010050],2.23225,-76.78786111,1500,"Templado, 24°C>T>18°C, <=1800meter"
3615,Nariño,RICAURTE [51025020],1.2,-77.98333333,1181,"Templado, 24°C>T>18°C, <=1800meter"
4033,Santander,PUENTE JABONCILLO 1 [23197220],7.28333333,-73.01666667,140,"Cálido, T>=24°C, <=800meter"
2630,Córdoba,DOCTRINA LA [13085010],9.29722222,-75.89277778,20,"Cálido, T>=24°C, <=800meter"
3343,Santander,GALVICIA LA [23190400],7.12444444,-73.05722222,1779,"Templado, 24°C>T>18°C, <=1800meter"
763,Vichada,MEREY EL [38015020],6.16666667,-67.53333333,55,"Cálido, T>=24°C, <=800meter"
3195,Bolívar,COMPUERTAS [29037220],9.93333333,-75.31666667,3,"Cálido, T>=24°C, <=800meter"
1653,Huila,BUENAVISTA [21090090],2.83333333,-75.35,520,"Cálido, T>=24°C, <=800meter"
833,Santander,CHARALA [24020210],6.27416667,-73.15055556,1350,"Templado, 24°C>T>18°C, <=1800meter"
2024,Boyacá,CACHIPAY [35080140],4.88333333,-73.25,850,"Templado, 24°C>T>18°C, <=1800meter"
1937,Huila,BATEAS [21110320],3.18333333,-75.2,300,"Cálido, T>=24°C, <=800meter"
1798,Boyacá,VILLA CARMEN [24015220],5.50938889,-73.49577778,2600,"Frío, 18°C>T>12°C, <=2800meter"
3021,Bolívar,INGENIO SANTA CRUZ [29035090],10.13333333,-75.25,9,"Cálido, T>=24°C, <=800meter"
802,Antioquia,SAN CARLOS [23080490],6.2,-74.98333333,160,"Cálido, T>=24°C, <=800meter"
3287,Cesar,CALLAO EL [28035020],10.36305556,-73.31944444,110,"Cálido, T>=24°C, <=800meter"
2600,La Guajira,TANINOS [15065070],11.51666667,-72.86666667,10,"Cálido, T>=24°C, <=800meter"
3411,Córdoba,AYAPEL BEIRUT [25027230],8.3,-75.11666667,25,"Cálido, T>=24°C, <=800meter"
1067,Meta,NARANJOS LOS [32075010],3.46666667,-73.71666667,220,"Cálido, T>=24°C, <=800meter"
3480,Cesar,CAMPOALEGRE [28015050],10.65,-73.13333333,190,"Cálido, T>=24°C, <=800meter"
1490,Cundinamarca,CABLE EL MR 2 [35057020],4.36666667,-73.26666667,275,"Cálido, T>=24°C, <=800meter"
1055,Tolima,MESA DE POLE [22055020],3.45577778,-75.53636111,699,"Cálido, T>=24°C, <=800meter"
1333,Huila,VUELTA LA [21105020],2.65,-75.36666667,500,"Cálido, T>=24°C, <=800meter"
3034,Cesar,VILLA ROSA [28035010],10.19066667,-73.54738889,70,"Cálido, T>=24°C, <=800meter"
3146,Santander,PUENTE PALOMAS-PALMAS [23197230],7.23333333,-73.23333333,772,"Cálido, T>=24°C, <=800meter"
1584,Huila,PAPAGAYO HACIENDA [21090040],2.77758333,-75.34752778,460,"Cálido, T>=24°C, <=800meter"
3549,Sucre,JEGUA [25027240],8.90630556,-74.96594444,20,"Cálido, T>=24°C, <=800meter"
3279,Atlantico,SANTA LUCIA GRANJA [29035130],10.31666667,-74.95,5,"Cálido, T>=24°C, <=800meter"
2084,Boyacá,VENECIA HACIENDA [24035140],5.68333333,-72.96666667,2500,"Frío, 18°C>T>12°C, <=2800meter"
4321,Sucre,SAN MARCOS - AUT [25027220],8.65,-75.13,22,"Cálido, T>=24°C, <=800meter"
1338,Tolima,COREA [22077040],3.98333333,-75.11666667,345,"Cálido, T>=24°C, <=800meter"
1124,Cauca,FLORIDA LA [26027260],2.43333333,-76.36666667,1980,"Frío, 18°C>T>12°C, <=2800meter"
299,Meta,PUENTE ABADIA - AUT [35037100],4.23533333,-73.63536111,523,"Cálido, T>=24°C, <=800meter"
1484,Cundinamarca,EL JAPON [35055010],4.37697222,-73.30130556,280,"Cálido, T>=24°C, <=800meter"
1083,Meta,PUENTE CARRETERA  - AUT [35027140],4.07019444,-73.7625,575,"Cálido, T>=24°C, <=800meter"
2791,Córdoba,PUERTO CORDOBA [25027070],8.06805556,-75.36138889,37,"Cálido, T>=24°C, <=800meter"
415,Cesar,SARACHUI [28010130],10.78333333,-73.4,1560,"Templado, 24°C>T>18°C, <=1800meter"
1451,Meta,APIAY [35030060],4.08333333,-73.56666667,300,"Cálido, T>=24°C, <=800meter"
471,Bolívar,SITIO NUEVO [25027290],9.01638889,-74.60563889,20,"Cálido, T>=24°C, <=800meter"
3899,Bolívar,RETIRO EL [25027250],9.16666667,-74.71666667,17,"Cálido, T>=24°C, <=800meter"
2923,Santander,BERLIN [37015020],7.18694444,-72.86861111,3214,"Muy Frío, 12°C>T>6°C, <=3700meter"
3185,Norte de Santander,SANTA ISABEL [16015040],8.23333333,-72.43333333,90,"Cálido, T>=24°C, <=800meter"
2968,Santander,URBINA LA [23195080],7.41666667,-73.35,410,"Cálido, T>=24°C, <=800meter"
3429,Santander,UNEGATO [23197260],7.36666667,-72.98333333,1610,"Templado, 24°C>T>18°C, <=1800meter"
3432,Santander,SABANA DE TORRES [23180070],7.39,-73.48944444,144,"Cálido, T>=24°C, <=800meter"
1781,Meta,PUERTO LIMON [32075020],3.36666667,-73.5,255,"Cálido, T>=24°C, <=800meter"
2478,Putumayo,CARRIZAL [47010150],1.13675,-77.03730556,2300,"Frío, 18°C>T>12°C, <=2800meter"
1491,Cundinamarca,CABLE EL MR 3 [35057030],4.36666667,-73.26666667,275,"Cálido, T>=24°C, <=800meter"
2578,La Guajira,FLORIDA LA [15050020],11.25,-72.91666667,46,"Cálido, T>=24°C, <=800meter"
3312,Sucre,VILLA CECILIA HACIENDA [25020500],8.81611111,-74.72944444,50,"Cálido, T>=24°C, <=800meter"
624,Norte de Santander,CORNEJO [16020190],7.90138889,-72.63416667,250,"Cálido, T>=24°C, <=800meter"
3109,Cesar,SAN SEBASTIAN DE [29060090],10.56330556,-73.60380556,20,"Cálido, T>=24°C, <=800meter"
1148,Meta,NUTRIA LA [35015010],3.8,-73.43333333,230,"Cálido, T>=24°C, <=800meter"
1441,Meta,LIBERTAD LA [35020270],4.05736111,-73.46791667,336,"Cálido, T>=24°C, <=800meter"
3829,Norte de Santander,EL CHORRO [16050100],8.01747222,-73.18375,1498,"Templado, 24°C>T>18°C, <=1800meter"
3995,La Guajira,FLORIDA LA [15055010],11.25,-72.91666667,46,"Cálido, T>=24°C, <=800meter"
388,Boyacá,VOLADOR EL [35070460],4.98333333,-73.35,1250,"Templado, 24°C>T>18°C, <=1800meter"
261,Caldas,AEROPUERTO LA NUBIA [26155110],5.02977778,-75.46991667,2104,"Frío, 18°C>T>12°C, <=2800meter"
1442,Meta,PACHAQUIARO [35025030],4.06666667,-73.18333333,200,"Cálido, T>=24°C, <=800meter"
3418,Santander,PUENTE PANEGA [23197270],7.34111111,-72.99,1620,"Templado, 24°C>T>18°C, <=1800meter"
274,Antioquia,LAS FLORES [25027270],8.10241667,-74.77344444,22,"Cálido, T>=24°C, <=800meter"
2086,Antioquia,BETANIA-VOLGA [26190080],5.7,-75.98333333,1500,"Templado, 24°C>T>18°C, <=1800meter"
4362,Meta,CABUYARO [35100020],4.28,-72.79,180,"Cálido, T>=24°C, <=800meter"
4107,Caquetá,SAN JOSE DE FRAGUA [44040010],1.35,-75.96666667,560,"Cálido, T>=24°C, <=800meter"
2190,Cundinamarca,SAN JUANITO [35050020],4.42322222,-73.39597222,426,"Cálido, T>=24°C, <=800meter"
1773,Huila,VICTORIA LA [21110290],3.34955556,-75.17030556,400,"Cálido, T>=24°C, <=800meter"
1911,Cundinamarca,GUAYABETAL [35020100],4.2,-73.81666667,1200,"Templado, 24°C>T>18°C, <=1800meter"
1737,Tolima,CAMPAMENTO AMBALEM [21250430],4.78333333,-74.76666667,241,"Cálido, T>=24°C, <=800meter"
1114,Cauca,BOCATOMA-FLORIDA [26017030],2.41427778,-76.50861111,215,"Cálido, T>=24°C, <=800meter"
3394,Santander,BRASIL EL [23190410],7.15,-73.01666667,190,"Cálido, T>=24°C, <=800meter"
1579,Boyacá,ANCON EL [24017240],5.46666667,-73.53333333,2620,"Frío, 18°C>T>12°C, <=2800meter"
1973,Cundinamarca,EL RETIRO [35040010],4.33872222,-73.54652778,870,"Templado, 24°C>T>18°C, <=1800meter"
3593,Santander,CAMPO CAPOTE [23125040],6.61611111,-73.92055556,180,"Cálido, T>=24°C, <=800meter"
3348,Santander,VIVERO CHIMITA [23195050],7.11666667,-73.15,830,"Templado, 24°C>T>18°C, <=1800meter"
1465,Meta,MANZANARES [35020030],4.11666667,-73.8,1200,"Templado, 24°C>T>18°C, <=1800meter"
359,Antioquia,CACAOTERAS DEL DIQ [26255040],7.98333333,-75.11666667,55,"Cálido, T>=24°C, <=800meter"
1809,Meta,MONFORT [35030020],4.31008333,-73.64802778,1100,"Templado, 24°C>T>18°C, <=1800meter"
1156,Tolima,PURIFICACION 1 [21137020],3.85919444,-74.95911111,314,"Cálido, T>=24°C, <=800meter"
2481,Putumayo,BUENOS AIRES [47010060],1.11666667,-76.95,2130,"Frío, 18°C>T>12°C, <=2800meter"
931,Santander,VIVERO SURATA  - AUT [23195090],7.36583333,-72.9875,1725,"Templado, 24°C>T>18°C, <=1800meter"
4030,Cesar,VILLA CARMELITA [28010140],10.53333333,-73.3,450,"Cálido, T>=24°C, <=800meter"
4051,Norte de Santander,DAVE EL [16015080],8.31666667,-72.41666667,290,"Cálido, T>=24°C, <=800meter"
2886,Atlantico,LOMA GRANDE [29030270],10.43383333,-75.13158333,15,"Cálido, T>=24°C, <=800meter"
3489,Cesar,MANATURE HACIENDA [28040270],10.03511111,-73.78852778,150,"Cálido, T>=24°C, <=800meter"
2333,Valle del Cauca,CAYETANA LA [26115060],4.56666667,-76.03333333,912,"Templado, 24°C>T>18°C, <=1800meter"
4012,Norte de Santander,LIMONCITO [16025050],8.1,-72.56666667,120,"Cálido, T>=24°C, <=800meter"
2057,Valle del Cauca,MISION LA [54075040],4.2225,-77.27633333,14,"Cálido, T>=24°C, <=800meter"
3601,Nariño,BOMBONA [52055030],1.18436111,-77.46511111,1493,"Templado, 24°C>T>18°C, <=1800meter"
3020,Cesar,BOGOTANA LA [28020310],10.1,-73.15,200,"Cálido, T>=24°C, <=800meter"
695,La Guajira,ESCUELA AGRICOLA CARRAIPIA  - AUT [15085030],11.21675,-72.35994444,118,"Cálido, T>=24°C, <=800meter"
1559,Cundinamarca,EL CABLE [35057010],4.39622222,-73.29252778,275,"Cálido, T>=24°C, <=800meter"
1191,Casanare,DON ANTONIO CAMELI [35095020],4.68333333,-73.03333333,300,"Cálido, T>=24°C, <=800meter"
3350,Santander,MARIANA LA [23195060],7.11666667,-73.0,2250,"Frío, 18°C>T>12°C, <=2800meter"
609,Norte de Santander,CARMEN DE TONCHALA [16025010],7.84888889,-72.56611111,285,"Cálido, T>=24°C, <=800meter"
4359,Meta,EL CALVARIO [35030010],4.34999722,-73.71,1800,"Templado, 24°C>T>18°C, <=1800meter"
2199,Meta,GUADUALITO [35105010],4.43333333,-72.96666667,250,"Cálido, T>=24°C, <=800meter"
3039,Magdalena,AMERICA ALGARR HACIENDA [28040280],10.2,-74.05,105,"Cálido, T>=24°C, <=800meter"
4084,Putumayo,MENTA LA [4701501],1.18333333,-76.93333333,267,"Cálido, T>=24°C, <=800meter"
2939,Córdoba,PAJAROS  LOS [25020480],8.34055556,-74.86777778,25,"Cálido, T>=24°C, <=800meter"
2483,Putumayo,SANTIAGO [47015060],1.13333333,-77.0,2220,"Frío, 18°C>T>12°C, <=2800meter"
1518,Caldas,PALMAR EL HACIENDA [23040060],5.43333333,-74.73333333,200,"Cálido, T>=24°C, <=800meter"
1239,Meta,CAÑO HONDO [35010040],3.92422222,-73.81458333,800,"Cálido, T>=24°C, <=800meter"
2857,Santander,SANTO DOMINGO [23197010],6.98333333,-73.13333333,691,"Cálido, T>=24°C, <=800meter"
3037,Cesar,DILUVIO HACIENDA [28037050],10.16666667,-73.63333333,88,"Cálido, T>=24°C, <=800meter"
1741,Tolima,SALTO EL [21255080],4.78375,-74.76794444,1139,"Templado, 24°C>T>18°C, <=1800meter"
3578,Santander,CAFE MADRID [23197290],7.16633333,-73.14644444,600,"Cálido, T>=24°C, <=800meter"
2996,Cesar,BOSCONIA [28040290],9.9,-73.85,100,"Cálido, T>=24°C, <=800meter"
3844,Chocó,NOANAMA [54050010],4.71666667,-76.91666667,18,"Cálido, T>=24°C, <=800meter"
2858,Santander,PIEDECUESTA [23190430],6.98333333,-73.05,10,"Cálido, T>=24°C, <=800meter"
633,Magdalena,SAN LORENZO  - AUT [15015060],11.11108333,-74.05469444,2200,"Frío, 18°C>T>12°C, <=2800meter"
2197,Valle del Cauca,TIERRA BLANCA [26117170],4.43333333,-76.15,919,"Templado, 24°C>T>18°C, <=1800meter"
1732,Valle del Cauca,MALAGUITA [54070030],4.16922222,-77.20572222,13,"Cálido, T>=24°C, <=800meter"
3001,Cesar,EUROPA 8 [28020350],9.91666667,-73.31666667,85,"Cálido, T>=24°C, <=800meter"
1887,Boyacá,CARMEN EL [24015230],5.65,-73.51666667,2250,"Frío, 18°C>T>12°C, <=2800meter"
1764,Meta,CABUYARO [35105030],4.28372222,-72.79283333,180,"Cálido, T>=24°C, <=800meter"
1070,Valle del Cauca,QUEREMAL [53100040],3.52625,-76.70888889,1523,"Templado, 24°C>T>18°C, <=1800meter"
1073,Meta,MESA DE YAMANES [32060020],3.53094444,-73.90108333,600,"Cálido, T>=24°C, <=800meter"
2176,Meta,SAN LUIS CUBARRAL [32060030],3.79072222,-73.84277778,600,"Cálido, T>=24°C, <=800meter"
1987,Tolima,ACEITUNO EL [21220050],4.35344444,-75.05305556,680,"Cálido, T>=24°C, <=800meter"
1858,Huila,SANTA CECILIA [21090030],2.91666667,-75.31666667,450,"Cálido, T>=24°C, <=800meter"
2296,Boyacá,SUTATENZA [35075020],5.02227778,-73.44916667,1930,"Frío, 18°C>T>12°C, <=2800meter"
2344,Valle del Cauca,PUENTE CAYETANA [26117100],4.58333333,-76.06666667,912,"Templado, 24°C>T>18°C, <=1800meter"
2332,Valle del Cauca,SAN ANTONIO [26117060],4.56666667,-76.08333333,915,"Templado, 24°C>T>18°C, <=1800meter"
2445,RIsaralda,TAPARCAL [26140090],5.16705556,-75.86277778,1609,"Templado, 24°C>T>18°C, <=1800meter"
850,Antioquia,URRAO [11070040],6.33333333,-76.16666667,1875,"Frío, 18°C>T>12°C, <=2800meter"
985,Antioquia,NORMAL SANTA TERESA [11110010],6.76333333,-76.13361111,1370,"Templado, 24°C>T>18°C, <=1800meter"
3242,Sucre,MAJAGUAL FLORI HACIENDA [25020640],8.53333333,-74.61666667,70,"Cálido, T>=24°C, <=800meter"
883,Antioquia,BUCHADO [11060010],6.42,-76.77927778,18,"Cálido, T>=24°C, <=800meter"
596,Magdalena,GUACHACA 2 [15010030],11.1,-73.85,750,"Cálido, T>=24°C, <=800meter"
711,Norte de Santander,MESA LA [16027090],7.93333333,-72.65,300,"Cálido, T>=24°C, <=800meter"
631,Norte de Santander,CORNEJO [16027100],7.90138889,-72.63388889,270,"Cálido, T>=24°C, <=800meter"
3198,Cesar,EUROPA LA [28025060],9.93333333,-73.35,180,"Cálido, T>=24°C, <=800meter"
1758,Chocó,PENITAS [54097010],4.2905,-77.02436111,14,"Cálido, T>=24°C, <=800meter"
3503,Bolívar,SAN BASILIO [29030280],10.08583333,-75.20027778,50,"Cálido, T>=24°C, <=800meter"
285,Meta,VISTA HERMOSA [32075030],3.12038889,-73.75402778,325,"Cálido, T>=24°C, <=800meter"
1134,Cauca,PUENTE CARRETERA [26017050],2.45,-76.55,25,"Cálido, T>=24°C, <=800meter"
1163,Valle del Cauca,COLPUERTOS [53115020],3.88333333,-77.06666667,10,"Cálido, T>=24°C, <=800meter"
1859,Tolima,ALEGRIAS [21250440],4.86666667,-74.93333333,410,"Cálido, T>=24°C, <=800meter"
1263,Cundinamarca,DOS MIL [21197090],3.96666667,-74.45,250,"Cálido, T>=24°C, <=800meter"
4462,Atlantico,LEÑA [29040200],10.52,-74.89,45,"Cálido, T>=24°C, <=800meter"
1896,Cundinamarca,PANDI [21195060],4.19272222,-74.48741667,950,"Templado, 24°C>T>18°C, <=1800meter"
2947,Bolívar,VICTORIA LA [25025130],8.33333333,-74.73333333,25,"Cálido, T>=24°C, <=800meter"
3078,Chocó,ALTO CURICHE [56015020],7.05,-77.65,200,"Cálido, T>=24°C, <=800meter"
1332,Huila,LLANO AZUL [21100030],2.65,-75.4,600,"Cálido, T>=24°C, <=800meter"
2802,Norte de Santander,ABREGO CENTRO ADMO [16055040],8.08722222,-73.22305556,1430,"Templado, 24°C>T>18°C, <=1800meter"
1251,Valle del Cauca,ITA-BUGA [26095220],3.91666667,-76.3,10,"Cálido, T>=24°C, <=800meter"
2106,Huila,SAN JUANITO [21140100],3.423,-75.10463889,368,"Cálido, T>=24°C, <=800meter"
3872,Norte de Santander,PUERTO BARCO-GABARRA - AUT [16067010],9.00361111,-72.9,19,"Cálido, T>=24°C, <=800meter"
2721,Sucre,TOLUVIEJO [13097010],9.437,-75.439,59,"Cálido, T>=24°C, <=800meter"
2883,Atlantico,SILVANO EL [29030350],10.45,-74.96666667,25,"Cálido, T>=24°C, <=800meter"
4342,Bolívar,PRESA AY GRANDE [29035030],9.88,-75.33,60,"Cálido, T>=24°C, <=800meter"
2991,Bolívar,REBOSADERO [29030300],9.88333333,-75.25,90,"Cálido, T>=24°C, <=800meter"
2622,Norte de Santander,VEGAS LAS [16057010],8.0305,-73.21813889,1420,"Templado, 24°C>T>18°C, <=1800meter"
3189,Bolívar,NISPERO EL [29030310],9.93388889,-75.4175,10,"Cálido, T>=24°C, <=800meter"
1919,Huila,MESA REDONDA [21110160],3.11847222,-75.19902778,500,"Cálido, T>=24°C, <=800meter"
2905,Norte de Santander,PLOMO EL [16020290],8.16666667,-72.51666667,120,"Cálido, T>=24°C, <=800meter"
1687,Huila,HATO BOGOTA [21110180],3.03602778,-75.15972222,591,"Cálido, T>=24°C, <=800meter"
