,DEPARTAMENTO,nombre,latitud,longitud,altitud,ThermalLevelValue
2193,Cauca,COCONUCO [26010020],2.34336111,-76.4955,2419,"Frío, 18°C>T>12°C, <=2800meter"
1290,Cauca,SILVIA PTA ELECTRI [26020020],2.62466667,-76.34913889,2446,"Frío, 18°C>T>12°C, <=2800meter"
1296,Cauca,PIENDAMO [26020030],2.64269444,-76.53611111,1872,"Frío, 18°C>T>12°C, <=2800meter"
4102,Chocó,AEROPUERTO EL CARANO [11045010],5.69055556,-76.64377778,75,"Cálido, T>=24°C, <=800meter"
2841,Bolívar,ESCUELA NAVAL CIOH [14015030],10.44722222,-75.51611111,1,"Cálido, T>=24°C, <=800meter"
257,RIsaralda,AEROPUERTO MATECANA [26135040],4.81586111,-75.73722222,1342,"Templado, 24°C>T>18°C, <=1800meter"
4092,Vaupes,AEROPUERTO MITU [42065010],1.26666667,-70.23333333,207,"Cálido, T>=24°C, <=800meter"
247,Nariño,AEROPUERTO LA FLORIDA [51035010],1.8,-78.76666667,3,"Cálido, T>=24°C, <=800meter"
1418,Valle del Cauca,AEROPUERTO FARFAN [26105160],4.09008333,-76.22358333,980,"Templado, 24°C>T>18°C, <=1800meter"
3500,Bolívar,CARTAGENA [14019010],10.38720833,-75.52989722,0,"Cálido, T>=24°C, <=800meter"
3950,Boyacá,RAQUIRA [24010040],5.53877778,-73.63136111,2290,"Frío, 18°C>T>12°C, <=2800meter"
1071,Caldas,AEROPUERTO SANTAGUEDA [26155120],5.08333333,-75.68333333,933,"Templado, 24°C>T>18°C, <=1800meter"
3079,Arauca,AEROPUERTO SANTIAGO PÉREZ [37055010],7.06944444,-70.73805556,128,"Cálido, T>=24°C, <=800meter"
829,Antioquia,TULIO OSPINA [27015090],6.31969444,-75.55325,1453,"Templado, 24°C>T>18°C, <=1800meter"
2088,Cundinamarca,PANTANO REDONDO 1 [21201060],5.04325,-74.03338889,3160,"Muy Frío, 12°C>T>6°C, <=3700meter"
1501,Tolima,AEROPUERTO SANTIAGO VILA [21185040],4.27544444,-74.798,305,"Cálido, T>=24°C, <=800meter"
1499,Tolima,DOS AGUAS LAS [21170020],4.25827778,-74.78361111,3394,"Muy Frío, 12°C>T>6°C, <=3700meter"
1498,Cundinamarca,MONTERREDONDO [35020010],4.25444444,-73.82333333,1300,"Templado, 24°C>T>18°C, <=1800meter"
10,Nariño,TUMACO - AUT [51039010],1.81930556,-78.73027778,0,"Cálido, T>=24°C, <=800meter"
2197,Cauca,SUAREZ [26050060],2.95455556,-76.69611111,1095,"Templado, 24°C>T>18°C, <=1800meter"
2101,Cauca,ROSAS [52010040],2.26238889,-76.73775,1750,"Templado, 24°C>T>18°C, <=1800meter"
1995,RIsaralda,VIRGINIA LA [26140330],4.9,-75.88333333,950,"Templado, 24°C>T>18°C, <=1800meter"
3150,Norte de Santander,RISARALDA [16025020],8.23333333,-72.53333333,90,"Cálido, T>=24°C, <=800meter"
382,Cundinamarca,COLORADOS  - AUT [23067020],5.4695,-74.59338889,309,"Cálido, T>=24°C, <=800meter"
3827,Magdalena,AEROPUERTO LAS FLORES [25025090],9.04633333,-73.97083333,34,"Cálido, T>=24°C, <=800meter"
3973,Cauca,BODEGA CEDELCA [26020050],2.48333333,-76.58333333,220,"Cálido, T>=24°C, <=800meter"
652,Magdalena,AEROPUERTO SIMON BOLIVAR [15015050],11.12833333,-74.22888889,4,"Cálido, T>=24°C, <=800meter"
433,Norte de Santander,DONJUANA LA 1 [16010080],7.7,-72.6,770,"Cálido, T>=24°C, <=800meter"
98,Quindío,EL ALAMBRADO [26127010],4.41025,-75.87538889,1051,"Templado, 24°C>T>18°C, <=1800meter"
1103,Cauca,TAMBO [26030050],2.45597222,-76.81111111,1742,"Templado, 24°C>T>18°C, <=1800meter"
3933,Valle del Cauca,PENON EL [26070090],3.31666667,-76.23333333,1200,"Templado, 24°C>T>18°C, <=1800meter"
2491,Valle del Cauca,FLORIDA [26070760],3.32777778,-76.23913889,1059,"Templado, 24°C>T>18°C, <=1800meter"
2321,Valle del Cauca,CABUYAL [26060020],3.32022222,-76.34661111,1003,"Templado, 24°C>T>18°C, <=1800meter"
3576,Nariño,OBONUCO [52045010],1.19822222,-77.30308333,2710,"Frío, 18°C>T>12°C, <=2800meter"
640,Córdoba,PALMA CENTRAL [13077030],9.19561111,-75.81819444,6,"Cálido, T>=24°C, <=800meter"
1811,Cauca,PUENTE CARRETERA [26027030],2.86666667,-76.53333333,1305,"Templado, 24°C>T>18°C, <=1800meter"
897,Santander,CUCHARO EL [24025020],6.53222222,-73.19916667,975,"Templado, 24°C>T>18°C, <=1800meter"
1318,Tolima,GUAMO [21185030],4.00883333,-74.98138889,332,"Cálido, T>=24°C, <=800meter"
2592,Bolívar,AEROPUERTO BARACOA [25025100],9.28194444,-74.84527778,18,"Cálido, T>=24°C, <=800meter"
711,Boyacá,COMODA LA [24010110],6.07694444,-73.46916667,1520,"Templado, 24°C>T>18°C, <=1800meter"
1243,Cundinamarca,TIBAITATA [21205420],4.69141667,-74.209,2543,"Frío, 18°C>T>12°C, <=2800meter"
4285,Cundinamarca,TIBAITATA [21205420],4.69,-74.21,2543,"Frío, 18°C>T>12°C, <=2800meter"
3571,Córdoba,CERETE [13070380],8.88508333,-75.79741667,20,"Cálido, T>=24°C, <=800meter"
3834,Cundinamarca,EL PROFUNDO - AUT [21197010],4.01169444,-74.50444444,1860,"Frío, 18°C>T>12°C, <=2800meter"
821,Santander,CHARALA [24020030],6.27416667,-73.15055556,1350,"Templado, 24°C>T>18°C, <=1800meter"
730,Santander,ENCINO [24020040],6.13833333,-73.09805556,1814,"Frío, 18°C>T>12°C, <=2800meter"
2413,Cundinamarca,GUANQUICA,5.18427778,-73.94111111,3,"Cálido, T>=24°C, <=800meter"
3289,Santander,SAN GIL [24027010],6.54666667,-73.12805556,1113,"Templado, 24°C>T>18°C, <=1800meter"
1833,Boyacá,SANTA MARIA [35077040],4.86666667,-73.26666667,850,"Templado, 24°C>T>18°C, <=1800meter"
3168,Norte de Santander,LABATECA [37010010],7.29805556,-72.50055556,1560,"Templado, 24°C>T>18°C, <=1800meter"
411,Boyacá,EL PALO - AUT [24037030],5.68172222,-73.23113889,2600,"Frío, 18°C>T>12°C, <=2800meter"
3230,Antioquia,SONSON [26187030],5.69519444,-75.31377778,580,"Cálido, T>=24°C, <=800meter"
489,La Guajira,FONSECA [15060190],10.9,-72.83333333,180,"Cálido, T>=24°C, <=800meter"
1866,Cundinamarca,PLAYA LA [21190080],4.18333333,-74.5,675,"Cálido, T>=24°C, <=800meter"
1909,Tolima,SIERRA LA [21250070],4.80011111,-74.93569444,472,"Cálido, T>=24°C, <=800meter"
875,Boyacá,GUICAN [24037040],6.45397222,-72.40305556,2827,"Muy Frío, 12°C>T>6°C, <=3700meter"
2404,Boyacá,CHINAVITA [35070070],5.16486111,-73.36425,1900,"Frío, 18°C>T>12°C, <=2800meter"
3263,Norte de Santander,CUCUTILLA [16020080],7.53416667,-72.77277778,1280,"Templado, 24°C>T>18°C, <=1800meter"
3979,Putumayo,BALSAYACO-LA MARIA [47017080],1.11666667,-76.96666667,265,"Cálido, T>=24°C, <=800meter"
2524,Nariño,CARLOSAMA [52057040],0.84416667,-77.68588889,2920,"Muy Frío, 12°C>T>6°C, <=3700meter"
3226,Cesar,MOTILONIA CODAZZI [28025070],10.00180556,-73.24938889,180,"Cálido, T>=24°C, <=800meter"
880,Santander,SOCORRO [24010780],6.43333333,-73.26666667,1240,"Templado, 24°C>T>18°C, <=1800meter"
521,Norte de Santander,SALAZAR [16020390],7.78333333,-72.8,870,"Templado, 24°C>T>18°C, <=1800meter"
3027,Córdoba,MONTERIA [13075060],8.75,-75.88333333,20,"Cálido, T>=24°C, <=800meter"
758,Santander,SAN ANDRES [24030270],6.83,-72.84416667,1702,"Templado, 24°C>T>18°C, <=1800meter"
4067,Nariño,RICAURTE [51027010],1.16666667,-77.96666667,1149,"Templado, 24°C>T>18°C, <=1800meter"
3642,Nariño,LA COCHA [47017020],0.98972222,-77.15722222,2850,"Muy Frío, 12°C>T>6°C, <=3700meter"
1363,Boyacá,VENTAQUEMADA [35070020],5.38305556,-73.60288889,2630,"Frío, 18°C>T>12°C, <=2800meter"
2134,Tolima,PUENTE CASABIANCA [21167010],3.76666667,-74.91666667,222,"Cálido, T>=24°C, <=800meter"
2317,Boyacá,UMBITA [35070050],5.21911111,-73.44455556,2300,"Frío, 18°C>T>12°C, <=2800meter"
2250,Boyacá,CEDROS LOS [35087040],5.01676389,-73.21679167,1218,"Templado, 24°C>T>18°C, <=1800meter"
1917,Tolima,BOCATOMA [21257020],4.8,-74.98333333,470,"Cálido, T>=24°C, <=800meter"
4168,Santander,UNIVERSIDAD INDUSTRIAL SANTANDER [23195040],7.14472222,-73.12222222,118,"Cálido, T>=24°C, <=800meter"
1543,Cundinamarca,AEROPUERTO PALANQUERO [23035020],5.47138889,-74.65472222,172,"Cálido, T>=24°C, <=800meter"
3697,Nariño,TANGUA [52050080],1.09416667,-77.39197222,2420,"Frío, 18°C>T>12°C, <=2800meter"
1793,Boyacá,SANTA MARIA [35070180],4.86077778,-73.25675,850,"Templado, 24°C>T>18°C, <=1800meter"
1948,Cundinamarca,ORO PODRIDO [35027020],4.35,-73.88333333,1345,"Templado, 24°C>T>18°C, <=1800meter"
3695,Nariño,IMUES [52050090],1.05525,-77.49955556,2550,"Frío, 18°C>T>12°C, <=2800meter"
1802,Boyacá,PESCA [24030120],5.52303306,-73.07684778,2678,"Frío, 18°C>T>12°C, <=2800meter"
1372,Boyacá,RAMIRIQUI [35070010],5.39952778,-73.33297222,2360,"Frío, 18°C>T>12°C, <=2800meter"
1187,Boyacá,ZETAQUIRA [35080010],5.28297222,-73.16927778,1720,"Templado, 24°C>T>18°C, <=1800meter"
1281,Boyacá,RONDON [35080040],5.35,-73.21666667,2160,"Frío, 18°C>T>12°C, <=2800meter"
1263,Boyacá,TURMEQUE [35070030],5.31775,-73.49636111,2400,"Frío, 18°C>T>12°C, <=2800meter"
363,Boyacá,MACANAL [35070120],4.96666667,-73.31666667,1710,"Templado, 24°C>T>18°C, <=1800meter"
1981,Boyacá,TOCA [24030130],5.56666667,-73.18333333,2740,"Frío, 18°C>T>12°C, <=2800meter"
1022,Boyacá,PAZ DE RIO [24030150],5.98333333,-72.75,2790,"Frío, 18°C>T>12°C, <=2800meter"
4074,Putumayo,SIBUNDOY [47015030],1.18333333,-76.91666667,2100,"Frío, 18°C>T>12°C, <=2800meter"
339,Boyacá,QUEBRADA HONDA [35070130],4.95025,-73.30797222,1200,"Templado, 24°C>T>18°C, <=1800meter"
1037,Boyacá,SOCOTA [24030170],6.03333333,-72.63333333,2443,"Frío, 18°C>T>12°C, <=2800meter"
974,Boyacá,TASCO [24030160],5.86035722,-72.78479139,2486,"Frío, 18°C>T>12°C, <=2800meter"
817,Santander,OIBA-PUENTE VARGAS [24017520],6.25,-73.33333333,1400,"Templado, 24°C>T>18°C, <=1800meter"
248,Nariño,AEROPUERTO ANTONIO NARINO [52045020],1.39408333,-77.29086111,1796,"Templado, 24°C>T>18°C, <=1800meter"
1194,Boyacá,PAJARITO [35190050],5.30294444,-72.70194444,842,"Templado, 24°C>T>18°C, <=1800meter"
2907,Santander,PALMAS LAS [23197170],7.21666667,-73.23333333,331,"Cálido, T>=24°C, <=800meter"
2326,Cundinamarca,CUCUNUBA,5.25,-73.77,3,"Cálido, T>=24°C, <=800meter"
3171,Cesar,LUMAR HACIENDA [28040040],9.95,-73.38333333,80,"Cálido, T>=24°C, <=800meter"
1961,Boyacá,RAQUIRA [24010180],5.53877778,-73.63136111,2290,"Frío, 18°C>T>12°C, <=2800meter"
3701,Nariño,TUQUERRES [52050070],1.1,-77.6,3104,"Muy Frío, 12°C>T>6°C, <=3700meter"
2453,Nariño,HIDROMAYO CAMP [52030060],1.66563889,-77.01497222,1820,"Frío, 18°C>T>12°C, <=2800meter"
1771,Cundinamarca,SIMIJACA [24010150],5.51130556,-73.86369444,2590,"Frío, 18°C>T>12°C, <=2800meter"
656,Córdoba,LORICA [13080020],9.25,-75.83333333,80,"Cálido, T>=24°C, <=800meter"
3640,Nariño,CUMBAL [52050110],0.908,-77.78711111,392,"Cálido, T>=24°C, <=800meter"
1532,Tolima,LIBANO [21250500],4.92188889,-75.07586111,1649,"Templado, 24°C>T>18°C, <=1800meter"
3649,Nariño,SAMANIEGO [52050020],1.34144444,-77.59141667,1700,"Templado, 24°C>T>18°C, <=1800meter"
2432,Cauca,SAJANDI [52010080],2.18711111,-77.04972222,750,"Cálido, T>=24°C, <=800meter"
1365,Cundinamarca,GUACHETA [24010170],5.38588889,-73.69105556,2690,"Frío, 18°C>T>12°C, <=2800meter"
1840,Boyacá,VILLA DE LEIVA [24010160],5.63333333,-73.53333333,2200,"Frío, 18°C>T>12°C, <=2800meter"
256,"Archipiélago de San Andres, Providencia y Santa Catalina",AEROPUERTO SESQUICENTEN [17015010],12.54218333,-81.73096944,1,"Cálido, T>=24°C, <=800meter"
2630,La Guajira,URIBIA [15075040],11.71666667,-72.26666667,18,"Cálido, T>=24°C, <=800meter"
3650,Nariño,SAMANIEGO [52050030],1.34144444,-77.59141667,1700,"Templado, 24°C>T>18°C, <=1800meter"
2804,Magdalena,SANTA HELENA [28040160],9.76666667,-73.96666667,90,"Cálido, T>=24°C, <=800meter"
797,Boyacá,SUSACON [24030240],6.23175,-72.68933333,2550,"Frío, 18°C>T>12°C, <=2800meter"
3477,Cesar,CARACOLI 1 [28030010],10.06666667,-73.75,122,"Cálido, T>=24°C, <=800meter"
1481,Tolima,CANAL PRINCIPAL [21257030],4.78333333,-74.88333333,470,"Cálido, T>=24°C, <=800meter"
964,Santander,MALAGA 1 [24030220],6.7,-72.73333333,2160,"Frío, 18°C>T>12°C, <=2800meter"
3356,Norte de Santander,CHITAGA [37010020],7.13944444,-72.66472222,2410,"Frío, 18°C>T>12°C, <=2800meter"
935,Santander,CURITI 1 [24020070],6.6,-73.06666667,1505,"Templado, 24°C>T>18°C, <=1800meter"
2778,Norte de Santander,SARDINATA [16030120],8.1,-72.8,320,"Cálido, T>=24°C, <=800meter"
870,Santander,SAN JOAQUIN [24030200],6.42641667,-72.87383333,20,"Cálido, T>=24°C, <=800meter"
759,Santander,CERRITO [24030210],6.83611111,-72.69722222,2440,"Frío, 18°C>T>12°C, <=2800meter"
1611,Boyacá,MONGUI [24030190],5.72455556,-72.84786111,2970,"Muy Frío, 12°C>T>6°C, <=3700meter"
1829,Boyacá,IZA [24030230],5.6155,-72.97627778,2470,"Frío, 18°C>T>12°C, <=2800meter"
2653,Cesar,REPOSO EL [28017050],10.52719444,-73.33636111,350,"Cálido, T>=24°C, <=800meter"
861,Boyacá,COCUY EL [24030260],6.40822222,-72.44544444,2749,"Frío, 18°C>T>12°C, <=2800meter"
3436,Magdalena,MANIZALES [29067140],10.63333333,-74.15,34,"Cálido, T>=24°C, <=800meter"
3429,Magdalena,TREBOL EL [29067010],10.63591667,-74.14633333,60,"Cálido, T>=24°C, <=800meter"
718,Santander,SUAITA [24010760],6.099,-73.44138889,1660,"Templado, 24°C>T>18°C, <=1800meter"
202,La Guajira,CUESTECITAS - AUT [15067050],11.18033333,-72.55344444,76,"Cálido, T>=24°C, <=800meter"
609,Norte de Santander,GRAMALOTE [16020010],7.89194444,-72.79944444,120,"Cálido, T>=24°C, <=800meter"
986,Santander,JESUS MARIA [24010210],5.87333333,-73.78166667,1920,"Frío, 18°C>T>12°C, <=2800meter"
3067,Magdalena,MEDIA LUNA [29060050],10.51002778,-74.50666667,20,"Cálido, T>=24°C, <=800meter"
3062,Magdalena,FUNDACION [29060040],10.52436111,-74.18222222,40,"Cálido, T>=24°C, <=800meter"
872,Santander,VALLE DE SAN JOSE [24020080],6.44111111,-73.14277778,1300,"Templado, 24°C>T>18°C, <=1800meter"
2733,Santander,SAN VICENTE [24050060],6.87277778,-73.41083333,721,"Cálido, T>=24°C, <=800meter"
3060,Magdalena,FUNDACION [29067120],10.52325,-74.18280556,55,"Cálido, T>=24°C, <=800meter"
3559,Santander,TONA  - AUT [23190130],7.19611111,-72.97055556,1910,"Frío, 18°C>T>12°C, <=2800meter"
415,Norte de Santander,ARBOLEDAS [16020050],7.64444444,-72.79972222,925,"Templado, 24°C>T>18°C, <=1800meter"
3960,Tolima,PST DE MONTA [21160020],3.78333333,-74.93333333,349,"Cálido, T>=24°C, <=800meter"
2402,Tolima,EDEN EL [23010020],5.15838889,-75.04891667,1670,"Templado, 24°C>T>18°C, <=1800meter"
2383,Tolima,PASTALES [21210030],4.51105556,-75.30083333,1602,"Templado, 24°C>T>18°C, <=1800meter"
2937,Santander,PLAYON EL [23190140],7.46472222,-73.20138889,500,"Cálido, T>=24°C, <=800meter"
3394,Santander,MATANZA [23190120],7.36666667,-73.03333333,1570,"Templado, 24°C>T>18°C, <=1800meter"
3387,Santander,PUERTO WILCHES [23180020],7.34861111,-73.89305556,73,"Cálido, T>=24°C, <=800meter"
518,Norte de Santander,ESCUELA AGROPECUARI [23190150],7.76666667,-73.08333333,215,"Cálido, T>=24°C, <=800meter"
1134,Tolima,PURIFICACION [21130010],3.84733333,-74.9365,305,"Cálido, T>=24°C, <=800meter"
3127,Norte de Santander,CACOTA [37010030],7.27,-72.64361111,2645,"Frío, 18°C>T>12°C, <=2800meter"
1960,Boyacá,MUZO [23120050],5.53480556,-74.10122222,850,"Templado, 24°C>T>18°C, <=1800meter"
1768,Cundinamarca,YACOPI [23060090],5.5,-74.36666667,1416,"Templado, 24°C>T>18°C, <=1800meter"
893,Santander,MOGOTES [24020050],6.47,-72.96888889,1673,"Templado, 24°C>T>18°C, <=1800meter"
3858,Norte de Santander,SAN JAVIER/PUENTE ZULIA - AUT [16027120],7.83388889,-72.65027778,270,"Cálido, T>=24°C, <=800meter"
3035,Atlantico,REPELON [29037060],10.49,-75.12694444,10,"Cálido, T>=24°C, <=800meter"
3613,Nariño,NARINO [52040070],1.28277778,-77.355,2590,"Frío, 18°C>T>12°C, <=2800meter"
837,Boyacá,BOAVITA [24030280],6.33333333,-72.6,20,"Cálido, T>=24°C, <=800meter"
3661,Nariño,CHACHAGUI [52040030],1.36666667,-77.28333333,20,"Cálido, T>=24°C, <=800meter"
3329,Santander,VETAS [23190160],7.31666667,-72.86666667,3100,"Muy Frío, 12°C>T>6°C, <=3700meter"
3327,Norte de Santander,MUTISCUA-LA CALDER [16020090],7.3,-72.75,2650,"Frío, 18°C>T>12°C, <=2800meter"
890,Santander,MACARAVITA [24030290],6.49394444,-72.58136111,1856,"Frío, 18°C>T>12°C, <=2800meter"
3659,Nariño,BUESACO [52040040],1.40416667,-77.14972222,220,"Cálido, T>=24°C, <=800meter"
968,Santander,CEPITA [24030300],6.75305556,-72.975,600,"Cálido, T>=24°C, <=800meter"
1832,Boyacá,COMBITA [24030310],5.62891667,-73.324,2820,"Muy Frío, 12°C>T>6°C, <=3700meter"
1390,Huila,CAMPOALEGRE [21100010],2.68333333,-75.33333333,490,"Cálido, T>=24°C, <=800meter"
933,Santander,CARCASI [24030320],6.6275,-72.63,224,"Cálido, T>=24°C, <=800meter"
3504,Bolívar,SAN ESTANISLAO [29030050],10.40411111,-75.16183333,20,"Cálido, T>=24°C, <=800meter"
1985,Huila,SANTA MARIA [21120020],2.9375,-75.58666667,1315,"Templado, 24°C>T>18°C, <=1800meter"
2845,Atlantico,MANATI [29030020],10.45,-74.96666667,8,"Cálido, T>=24°C, <=800meter"
895,Antioquia,PUERTO BERRIO [23090040],6.5,-74.4,125,"Cálido, T>=24°C, <=800meter"
3049,Bolívar,CALAMAR [29030030],10.23333333,-74.91666667,10,"Cálido, T>=24°C, <=800meter"
868,Santander,PARAMO [24020090],6.41666667,-73.16666667,1353,"Templado, 24°C>T>18°C, <=1800meter"
840,Santander,CONFINES [24010230],6.35527778,-73.23972222,1523,"Templado, 24°C>T>18°C, <=1800meter"
2546,La Guajira,DIBULLA [15030010],11.27522222,-73.31219444,5,"Cálido, T>=24°C, <=800meter"
848,Santander,CHIMA [24010220],6.355,-73.36833333,190,"Cálido, T>=24°C, <=800meter"
651,Bolívar,ESPERANZA LA [25021340],9.24916667,-74.73611111,18,"Cálido, T>=24°C, <=800meter"
558,Córdoba,CHIMA [13070300],9.15,-75.61666667,30,"Cálido, T>=24°C, <=800meter"
2610,Sucre,SINCELEJO [25020130],9.30816667,-75.40683333,200,"Cálido, T>=24°C, <=800meter"
2745,Santander,TOPE EL [24030330],6.93972222,-72.93166667,250,"Cálido, T>=24°C, <=800meter"
1314,Cundinamarca,CABRERA [21190090],3.98697222,-74.48355556,1900,"Frío, 18°C>T>12°C, <=2800meter"
2898,Norte de Santander,SILOS [37010070],7.2075,-72.75333333,2765,"Frío, 18°C>T>12°C, <=2800meter"
4327,Córdoba,SAHAGUN - AUT [25020140],8.94999722,-75.45,60,"Cálido, T>=24°C, <=800meter"
1407,Tolima,CUNDAY [21160030],4.06638889,-74.68761111,448,"Cálido, T>=24°C, <=800meter"
3301,Norte de Santander,CAMPO HERMOSO [37020030],7.09888889,-72.30027778,1660,"Templado, 24°C>T>18°C, <=1800meter"
1262,Boyacá,TIBANA [35070040],5.31527778,-73.39594444,2115,"Frío, 18°C>T>12°C, <=2800meter"
2701,Sucre,TOLU [13090070],9.51916667,-75.59111111,2,"Cálido, T>=24°C, <=800meter"
3231,Bolívar,ARJONA [29030040],10.25027778,-75.35444444,60,"Cálido, T>=24°C, <=800meter"
3040,Santander,TABLAZO EL [24067010],7.03888889,-73.34083333,192,"Cálido, T>=24°C, <=800meter"
999,Chocó,CARMEN DE ATRATO [11020010],5.90852778,-76.14208333,1850,"Frío, 18°C>T>12°C, <=2800meter"
371,Chocó,PINON EL [11020050],5.75766667,-76.25086111,715,"Cálido, T>=24°C, <=800meter"
2031,Tolima,ROVIRA 1 [21180180],4.23333333,-75.25,950,"Templado, 24°C>T>18°C, <=1800meter"
1633,Valle del Cauca,RIOFRIO [26087030],4.13333333,-76.26666667,936,"Templado, 24°C>T>18°C, <=1800meter"
1251,Tolima,SANTA ISABEL [21240040],4.7,-75.1,2500,"Frío, 18°C>T>12°C, <=2800meter"
946,Santander,MOLAGAVITA [24030340],6.67166667,-72.81138889,2150,"Frío, 18°C>T>12°C, <=2800meter"
811,Santander,OIBA [24010240],6.2625,-73.30333333,1400,"Templado, 24°C>T>18°C, <=1800meter"
3963,Cauca,SANTA LETICIA [21050270],2.35,-76.23333333,2310,"Frío, 18°C>T>12°C, <=2800meter"
1359,Cundinamarca,PAIME [23120240],5.37138889,-74.15463889,138,"Cálido, T>=24°C, <=800meter"
1302,Huila,YAGUARA [21080030],2.66961111,-75.52886111,600,"Cálido, T>=24°C, <=800meter"
3636,Huila,PITALITO [21010030],1.86666667,-76.01666667,1320,"Templado, 24°C>T>18°C, <=1800meter"
3687,Huila,RESINA [21030030],1.91666667,-75.7,1915,"Frío, 18°C>T>12°C, <=2800meter"
1300,Cauca,BELALCAZAR [21050070],2.657,-75.97497222,1439,"Templado, 24°C>T>18°C, <=1800meter"
2458,Caquetá,PLANTAS FLORENCIA [44030010],1.63333333,-75.61666667,270,"Cálido, T>=24°C, <=800meter"
1099,Huila,GIGANTE 1 [21060030],2.4,-75.55,1332,"Templado, 24°C>T>18°C, <=1800meter"
1887,Huila,BARAYA [21110070],3.15033333,-75.05733333,615,"Cálido, T>=24°C, <=800meter"
2786,Bolívar,ZAMBRANO [29010050],9.69944444,-74.81555556,15,"Cálido, T>=24°C, <=800meter"
3931,Tolima,HATO VIEJO [22077020],4.15,-75.26666667,620,"Cálido, T>=24°C, <=800meter"
1680,Huila,VENADO EL [21140010],3.29158333,-74.90397222,584,"Cálido, T>=24°C, <=800meter"
1199,Huila,ALGECIRAS-HACIENDA SATI [21100020],2.55,-75.31666667,1100,"Templado, 24°C>T>18°C, <=1800meter"
316,Tolima,LA PLAYA - AUT [21197030],4.19225,-74.50072222,750,"Cálido, T>=24°C, <=800meter"
2348,Huila,TESALIA 1 [21050100],2.48333333,-75.71666667,990,"Templado, 24°C>T>18°C, <=1800meter"
2182,Huila,ARGENTINA LA [21050060],2.19905556,-75.97227778,1500,"Templado, 24°C>T>18°C, <=1800meter"
2185,Huila,PITA LA [21060040],2.20202778,-75.54858333,1330,"Templado, 24°C>T>18°C, <=1800meter"
2280,Huila,AGRADO [21040010],2.25,-75.76666667,905,"Templado, 24°C>T>18°C, <=1800meter"
3716,Huila,ALTAMIRA [21020020],2.06666667,-75.8,180,"Cálido, T>=24°C, <=800meter"
4094,Huila,ACEVEDO ICEL [21030040],1.83333333,-75.86666667,1350,"Templado, 24°C>T>18°C, <=1800meter"
1254,Bogotá,ELDORADO DIDACTICA [21205520],4.7,-74.15,2546,"Frío, 18°C>T>12°C, <=2800meter"
3192,Córdoba,TRES PIEDRAS [13050040],8.45,-75.96666667,30,"Cálido, T>=24°C, <=800meter"
3021,Córdoba,CANALETE [12040020],8.78694444,-76.23555556,40,"Cálido, T>=24°C, <=800meter"
2354,Boyacá,DUITAMA [24030350],5.83008333,-73.04461111,2540,"Frío, 18°C>T>12°C, <=2800meter"
3450,Magdalena,CENIZO EL [29067020],10.68333333,-74.03333333,450,"Cálido, T>=24°C, <=800meter"
4077,Putumayo,MOCOA [44010010],1.18333333,-76.66666667,579,"Cálido, T>=24°C, <=800meter"
3207,Sucre,MAJAGUAL [25020340],8.53333333,-74.65,25,"Cálido, T>=24°C, <=800meter"
352,Boyacá,ALMEIDA [35070260],4.97083333,-73.37986111,1954,"Frío, 18°C>T>12°C, <=2800meter"
2439,Nariño,UNION LA [52030030],1.58305556,-77.13266667,1745,"Templado, 24°C>T>18°C, <=1800meter"
2571,Antioquia,CAUCASIA [25021390],8.0,-75.2,70,"Cálido, T>=24°C, <=800meter"
2132,Tolima,BOQUERON [21167020],3.75,-74.9,340,"Cálido, T>=24°C, <=800meter"
2118,Tolima,ACO [21160040],3.74625,-74.81094444,378,"Cálido, T>=24°C, <=800meter"
2204,Tolima,PINALITO HACIENDA [21160050],3.67172222,-74.84297222,827,"Templado, 24°C>T>18°C, <=1800meter"
2873,Córdoba,TIERRALTA [13030010],8.18666667,-76.05305556,100,"Cálido, T>=24°C, <=800meter"
1009,Santander,GAMBITA [24010250],5.95,-73.33333333,1900,"Frío, 18°C>T>12°C, <=2800meter"
2283,Tolima,DOLORES [21150010],3.53333333,-74.88333333,1945,"Frío, 18°C>T>12°C, <=2800meter"
2066,Huila,POTOSI [21110090],3.38713889,-75.16925,400,"Cálido, T>=24°C, <=800meter"
921,Boyacá,CHISCAS [24030360],6.53333333,-72.5,2480,"Frío, 18°C>T>12°C, <=2800meter"
413,Atlantico,JUAN DE ACOSTA [29040400],10.83333333,-75.03333333,20,"Cálido, T>=24°C, <=800meter"
397,Atlantico,POLONUEVO [29040080],10.779,-74.85791667,80,"Cálido, T>=24°C, <=800meter"
3442,Magdalena,CENIZO EL [29060060],10.65161111,-74.07322222,450,"Cálido, T>=24°C, <=800meter"
2435,Putumayo,BALSAYACO [47010020],1.11788889,-76.98127778,270,"Cálido, T>=24°C, <=800meter"
3439,Atlantico,PONEDERA [29040070],10.64177778,-74.77072222,8,"Cálido, T>=24°C, <=800meter"
1674,Chocó,PINON EL [11027060],5.73333333,-76.36666667,1350,"Templado, 24°C>T>18°C, <=1800meter"
1274,Cundinamarca,CAPARRAPI [23060110],5.35219444,-74.49477778,1270,"Templado, 24°C>T>18°C, <=1800meter"
2955,Cesar,SANTA TERESA HACIENDA [28020440],9.91702778,-73.28613889,80,"Cálido, T>=24°C, <=800meter"
3446,Cesar,ATANQUEZ [28010360],10.69733333,-73.35305556,800,"Cálido, T>=24°C, <=800meter"
