Station,Date,Value
21097120,2024,154.4
21097120,2025,144
21105030,2019,55.8
21105030,2020,92.8
21105030,2021,56
21105030,2022,27.2
21105030,2023,6
21105030,2024,100
21105030,2025,38.4
21105040,2023,59.4
21105040,2024,147.8
21105040,2025,54.8
21105050,2023,40.9
21105050,2024,199.8
21105050,2025,96
21105501,2016,28.1
21105501,2017,38.6
21105501,2018,34
21107020,2019,86.6
21107020,2020,46.8
21107020,2021,34.8
21107020,2022,50.6
21107020,2024,2.4
21115010,2005,85.7
21115010,2006,54.9
21115010,2007,53
21115010,2008,87.3
21115010,2009,82
21115100,2023,1.6
21115100,2024,0.6
21115100,2025,0
21115160,2024,38.2
21115160,2025,90.2
21115170,2005,68.1
21115170,2006,54.3
21115170,2007,4.5
21115170,2008,46.4
21115170,2009,31.6
21115170,2010,21.1
21115170,2011,58.4
21115170,2012,47.5
21115170,2013,68.7
21115170,2014,55
21115170,2015,54.9
21115170,2016,44.6
21115170,2017,53.9
21115170,2018,36.3
21115170,2019,31.5
21115170,2020,0.4
21115170,2021,2.6
21115170,2022,20.6
21115170,2023,5.4
21115180,2005,71.8
21115180,2006,51.4
21115180,2007,68.7
21115180,2008,119.4
21115180,2009,58.2
21115180,2013,10.4
21115180,2014,50.8
21115180,2015,54.3
21115180,2016,66.7
21115180,2017,62.2
21115180,2018,63
21115180,2019,51.5
21115180,2020,44.5
21115180,2021,76.1
21115180,2022,1.1
21115180,2023,1.4
21115180,2024,218.4
21115501,2016,31.7
21115501,2017,55.8
21115501,2018,72
21115501,2019,62.4
21115501,2020,101.8
21115501,2021,65.9
21115501,2022,88.5
21115501,2023,54.3
21117100,2022,56.1
21117100,2023,36.1
21117110,2005,1.1
21117110,2012,27
21117110,2013,52
21117110,2014,71.1
21117110,2015,57.6
21117110,2016,60
21117110,2017,40.5
21117110,2018,34.3
21117110,2019,41.9
21117110,2020,15.5
21117110,2021,41.3
21117110,2022,23.4
21125010,2023,45.4
21125010,2024,93.2
21125010,2025,30.8
21127030,2019,71.4
21127030,2020,81
21127030,2021,110.2
21127030,2022,40.8
21127030,2023,45.6
21127030,2024,78
21127030,2025,107.4
21130050,2023,29.6
21130050,2024,129.8
21130050,2025,57.5
21135020,2023,126.9
21135020,2024,81.4
21135020,2025,75.9
21137010,2012,91.9
21137010,2013,76.8
21137010,2014,68.2
21137010,2015,65.7
21137010,2016,109.9
21137010,2017,364.7
21137010,2018,147.2
21137010,2019,144.7
21137010,2020,56.2
21137010,2021,0
21137010,2023,4.4
21137010,2024,0
21137030,2019,112.8
21137030,2020,75.4
21137030,2021,58.6
21137050,2011,59.4
21137050,2012,84.9
21137050,2013,53.4
21137050,2014,100
21137050,2015,77.3
21137050,2016,75.6
21137050,2017,69.3
