CODIGO,NOMBRE,CATEGORIA,TECNOLOGIA,ESTADO,FECHA_INSTALACION,FECHA_SUSPENSION,ALTITUD,LATITUD,LONGITUD,DEPARTAMENTO,MUNICIPIO,AREA_OPERATIVA,ENTIDAD,AREA_HIDROGRAFICA,ZONA_HIDROGRAFICA,SUBZONA_HIDROGRAFICA,CORRIENTE,Catalogo,Version,station,n
22045502,EL RUBY  - AUT  [22045502],Climatológica Principal,Automática con Telemetría,Activa,06/10/2014,,1725,3.95,-75.66666667,Tolima,Chaparral,Area Operativa 10 - Tolima,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Saldaña,Río Amoyá,,CNE_OE,20251226,22045502,8
22057010,PIEDRAS DE COBRE  - AUT [22057010],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/09/1959,,322,3.90865,-75.104,Tolima,Coyaima,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Saldaña,Bajo Saldaña,Saldana,CNE_IDEAM,20251226,22057010,20
22075050,PARAMO DE YERBABUENA  - AUT [22075050],Climatológica Principal,"Automática con Telemetría, Convencional",En Mantenimiento,30/09/2007,,3394,4.075805556,-75.70083333,Tolima,Roncesvalles,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Saldaña,Rïo Cucuana,,CNE_IDEAM,20251226,22075050,12
23015501,FRESNO  - AUT  [23015501],Climatológica Principal,Automática con Telemetría,Activa,23/10/2013,,999,5.155638889,-75.00313611,Tolima,Fresno,Area Operativa 10 - Tolima,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Medio Magdalena,Río Gualí,,CNE_OE,20251226,23015501,5
2301700089,GUALÍ ALERTAS - AUT   [2301700089],Limnigráfica,"Automática con Telemetría, Convencional",Activa,25/03/2018,,712,5.134277778,-75.062055556,Tolima,Fresno,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Gualí,Guali,CNE_IDEAM,20251226,2301700089,6
23017040,ESPERANZA LA AUT [23017040],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/09/1988,,496,5.203718,-74.908378,Tolima,Mariquita,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Gualí,Guali,CNE_IDEAM,20251226,23017040,9
2302500064,MANZANARES - AUT [2302500064],Climatológica Principal,Automática con Telemetría,Activa,23/04/2017,,1979,5.265055556,-75.143055556,Caldas,Manzanares,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Guarinó,,CNE_IDEAM,20251226,2302500064,7
23025501,MANZANARES  - AUT  [23025501],Climatológica Principal,Automática con Telemetría,Activa,01/03/2014,,999,5.163913889,-75.11740833,Caldas,Manzanares,Area Operativa 10 - Tolima,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Medio Magdalena,Río Guarinó,,CNE_OE,20251226,23025501,8
23025502,ALMACAFE LETRAS  - AUT  [23025502],Climatológica Principal,Automática con Telemetría,Activa,08/12/2013,,3684,5.044997222,-75.33221944,Caldas,Manizales,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Medio Magdalena,Río Guarinó,,CNE_OE,20251226,23025502,8
23035030,BASE PALANQUERO  - AUT [23035030],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,03/11/2005,,170,5.49423,-74.65807,Cundinamarca,Puerto Salgar,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Directos al Magdalena entre Ríos Seco y Negro (md),,CNE_IDEAM,20251226,23035030,18
23037010,PUERTO SALGAR - AUT [23037010],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/01/1936,,168,5.469666667,-74.66216667,Cundinamarca,Puerto Salgar,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Directos al Magdalena entre Ríos Seco y Negro (md),Magdalena,CNE_IDEAM,20251226,23037010,18
23050420,ARGELIA ANTIOQUIA [23050420],Pluviográfica,Automática con Telemetría,En Mantenimiento,23/10/2007,,1740,5.73,-75.14,Antioquia,Argelia,Area Operativa 01 - Antioquia-Chocó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río La Miel (Samaná),,CNE_IDEAM,20251226,23050420,15
2305500055,SAN JOSE DE PENSILVANIA - AUT   [2305500055],Climatológica Principal,Automática con Telemetría,Activa,24/04/2017,,2029,5.372638889,-75.150138889,Caldas,Pensilvania,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río La Miel (Samaná),,CNE_IDEAM,20251226,2305500055,5
23055502,VILLARAZ  - AUT  [23055502],Climatológica Principal,Automática con Telemetría,Activa,09/12/2013,,1641,5.383333333,-75.06638889,Caldas,Pensilvania,Area Operativa 10 - Tolima,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Medio Magdalena,Río La Miel (Samaná),,CNE_OE,20251226,23055502,8
23057140,SAN MIGUEL - AUT [23057140],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/08/1974,,176,5.731027778,-74.72583333,Antioquia,Sonsón,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río La Miel (Samaná),La Miel,CNE_IDEAM,20251226,23057140,9
2306500106,ALTO DEL TRIGO -   [2306500106],Climatológica Principal,Automática con Telemetría,En Mantenimiento,26/03/2018,,1742,5.00217,-74.53667,Cundinamarca,Guaduas,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Negro,,CNE_IDEAM,20251226,2306500106,6
23065110,YACOPI [23065110],Climatológica Principal,"Automática con Telemetría, Convencional",En Mantenimiento,15/09/1974,,1347,5.48121,-74.35125,Cundinamarca,Yacopí,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Negro,,CNE_IDEAM,20251226,23065110,6
23065180,VILLETA [23065180],Climatológica Principal,Automática con Telemetría,Activa,10/12/2004,,878,5.016861,-74.470972,Cundinamarca,Villeta,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Negro,,CNE_IDEAM,20251226,23065180,21
23065190,QUEBRADA NEGRA [23065190],Climatológica Principal,Automática con Telemetría,Activa,06/10/2005,,1107,5.137207,-74.480954,Cundinamarca,Quebradanegra,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Negro,,CNE_IDEAM,20251226,23065190,19
23065501,PACHO - AUT [23065501],Climatológica Principal,Automática con Telemetría,Activa,01/10/2013,,999,5.129127778,-74.15769722,Cundinamarca,Pacho,Area Operativa 11 - Cundinamarca-Amazonas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Medio Magdalena,Río Negro,,CNE_OE,20251226,23065501,6
23065502,LA PALMA - AUT [23065502],Climatológica Principal,Automática con Telemetría,Activa,08/10/2013,,999,5.330266667,-74.40156111,Cundinamarca,La Palma,Area Operativa 11 - Cundinamarca-Amazonas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Medio Magdalena,Río Negro,,CNE_OE,20251226,23065502,5
23065504,VIANI  - AUT  [23065504],Climatológica Principal,Automática con Telemetría,Activa,,,2,4.871888889,-74.5725,Cundinamarca,Vianí,Area Operativa 11 - Cundinamarca-Amazonas,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Magdalena Cauca,Medio Magdalena,Río Negro,,CNE_OE,20251226,23065504,7
23065505,CAPARRAPI  - AUT  [23065505],Climatológica Principal,Automática con Telemetría,Activa,,,1,5.340388889,-74.49516667,Cundinamarca,Caparrapí,Area Operativa 11 - Cundinamarca-Amazonas,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Magdalena Cauca,Medio Magdalena,Río Negro,,CNE_OE,20251226,23065505,7
23067040,PUERTO LIBRE  - AUT [23067040],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/09/1974,,157,5.759222222,-74.63175,Cundinamarca,Puerto Salgar,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Negro,Negro,CNE_IDEAM,20251226,23067040,7
23067060,TOBIA [23067060],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/12/1986,,620,5.125561,-74.447149,Cundinamarca,La Peña,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Negro,Negro,CNE_IDEAM,20251226,23067060,12
23067070,VILLETA [23067070],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/08/1974,,878,5.005664,-74.471465,Cundinamarca,Villeta,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Negro,Villeta,CNE_IDEAM,20251226,23067070,7
2308500071,RETIRO [2308500071],Climatológica Principal,Automática con Telemetría,Activa,29/04/2017,,2590,6.08211,-75.56640167,Antioquia,Retiro,Area Operativa 01 - Antioquia-Chocó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Nare,,CNE_IDEAM,20251226,2308500071,6
23085080,GRANJA EXPERIMENTAL EL NUS [23085080],Climatológica Principal,Automática con Telemetría,Activa,15/05/1972,,859,6.483583333,-74.83669444,Antioquia,San Roque,Area Operativa 01 - Antioquia-Chocó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Nare,,CNE_IDEAM,20251226,23085080,6
23085260,LA SELVA [23085260],Agrometeorológica,Automática con Telemetría,Activa,11/10/2004,,2125,6.131916667,-75.41455556,Antioquia,Rionegro,Area Operativa 01 - Antioquia-Chocó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Nare,,CNE_IDEAM,20251226,23085260,14
23085270,AEROPUERTO J.M. CORDOVA [23085270],Sinóptica Principal,Automática con Telemetría,Activa,27/11/2006,,2073,6.1686111,-75.426111111,Antioquia,Rionegro,Area Operativa 01 - Antioquia-Chocó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Nare,,CNE_IDEAM,20251226,23085270,12
23085501,COCORNA  - AUT  [23085501],Climatológica Principal,Automática con Telemetría,Activa,20/09/2013,,1344,6.061941667,-75.18666667,Antioquia,Cocorná,Area Operativa 01 - Antioquia-Chocó,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Medio Magdalena,Río Nare,,CNE_OE,20251226,23085501,8
23087150,PUENTE REAL [23087150],Limnigráfica,Automática con Telemetría,Activa,15/05/1973,,820,6.143472222,-75.37994444,Antioquia,Rionegro,Area Operativa 01 - Antioquia-Chocó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Nare,Negro,CNE_IDEAM,20251226,23087150,8
23087210,CANTERAS - AUT [23087210],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/07/1973,,159,6.276083333,-74.67330556,Antioquia,Puerto Nare,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Nare,Nare,CNE_IDEAM,20251226,23087210,14
23087230,PUERTO BELLO  - AUT [23087230],Limnimétrica,"Automática con Telemetría, Convencional",En Mantenimiento,15/06/1979,,126,6.211972222,-74.60711111,Antioquia,Puerto Nare,Area Operativa 10 - Tolima,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Nare,Nare,CNE_IDEAM,20251226,23087230,6
23097030,PUERTO BERRIO - AUT [23097030],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/01/1936,,111,6.485138889,-74.40116667,Antioquia,Puerto Berrío,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,Magdalena,CNE_IDEAM,20251226,23097030,6
23105060,VEGACHI - AUT [23105060],Agrometeorológica,Automática con Telemetría,Suspendida,20/11/2004,09/10/2018,990,6.774111111,-74.79652778,Antioquia,Vegachí,Area Operativa 01 - Antioquia-Chocó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,,CNE_IDEAM,20251226,23105060,13
23105070,MACEO [23105070],Climatológica Principal,Automática con Telemetría,Activa,18/06/2005,,1102,6.571638889,-74.79472222,Antioquia,Yolombó,Area Operativa 01 - Antioquia-Chocó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,,CNE_IDEAM,20251226,23105070,19
23117030,EL TAGUAL - AUT [23117030],Limnigráfica,Automática con Telemetría,Suspendida,19/08/2005,13/07/2018,105,6.733055556,-74.15975,Santander,Cimitarra,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Directos al Magdalena Medio entre ríos Negro ,Tachira,CNE_IDEAM,20251226,23117030,6
23125140,AEROPUERTO FURATENA  - AUT [23125140],Climatológica Ordinaria,"Automática con Telemetría, Convencional",Activa,15/05/1991,,1250,5.520833333,-74.18241667,Boyacá,Quípama,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),,CNE_IDEAM,20251226,23125140,6
23125160,SAN PABLO DE BORBUR  - AUT [23125160],Climatológica Principal,Automática con Telemetría,En Mantenimiento,14/12/2004,,742,5.647027778,-74.07130556,Boyacá,San Pablo De Borbur,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),,CNE_IDEAM,20251226,23125160,19
23125170,SAN CAYETANO [23125170],Climatológica Principal,"Automática con Telemetría, Convencional",En Mantenimiento,01/12/2004,,2807,5.332411,-74.024004,Cundinamarca,San Cayetano,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),,CNE_IDEAM,20251226,23125170,17
23125501,PAUNA  - AUT  [23125501],Climatológica Principal,Automática con Telemetría,Activa,10/10/2014,,1410,5.657130556,-73.96032778,Boyacá,Pauna,Area Operativa 06 - Boyacá-Casanare-Vichada,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),,CNE_OE,20251226,23125501,8
23127020,PUERTO ARAUJO - AUT [23127020],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/10/1965,,92,6.525555556,-74.08583333,Santander,Cimitarra,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),Carare,CNE_IDEAM,20251226,23127020,14
23127060,SANTA ROSA  - AUT [23127060],Limnimétrica,"Automática con Telemetría, Convencional",En Mantenimiento,15/04/1975,,154,6.291944444,-74.09833333,Santander,Cimitarra,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),Carare,CNE_IDEAM,20251226,23127060,5
23157030,BARRANCABERMEJA  - AUT [23157030],Limnimétrica,"Automática con Telemetría, Convencional",En Mantenimiento,15/06/1936,,75,7.060194444,-73.876,Santander,Barrancabermeja,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Opón,Magdalena,CNE_IDEAM,20251226,23157030,12
23180070,SABANA DE TORRES [23180070],Pluviométrica,"Automática con Telemetría, Convencional",Activa,15/05/1968,,144,7.39,-73.48944444,Santander,Sabana De Torres,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,CNE_IDEAM,20251226,23180070,9
23190130,TONA  - AUT [23190130],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,15/05/1958,,1832,7.199737,-72.9692,Santander,Tona,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,CNE_IDEAM,20251226,23190130,7
23190700,PIEDECUESTA GRANJA [23190700],Pluviográfica,"Automática con Telemetría, Convencional",Activa,15/07/1970,,951,6.99333,-73.06778,Santander,Piedecuesta,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,CNE_IDEAM,20251226,23190700,9
2319500043,FLORIDABLANCA - AUT   [2319500043],Climatológica Principal,Automática con Telemetría,Activa,11/04/2018,,894,7.056797,-73.090627,Santander,Floridablanca,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,CNE_IDEAM,20251226,2319500043,7
2319500125,POLIDEPORTIVO CACHIRA - AUT   [2319500125],Climatológica Principal,Automática con Telemetría,Activa,13/12/2017,,1992,7.73719,-73.04892,Norte De Santander,Cáchira,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,CNE_IDEAM,20251226,2319500125,7
2319500137,VETAS - AUT   [2319500137],Climatológica Principal,Automática con Telemetría,Activa,25/08/2018,,3325,7.31022,-72.87683,Santander,Vetas,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,CNE_IDEAM,20251226,2319500137,6
23195090,VIVERO SURATA  - AUT [23195090],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,15/09/1968,,1791,7.36583,-72.9875,Santander,Suratá,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,CNE_IDEAM,20251226,23195090,9
23195110,LLANO GRANDE  - AUT [23195110],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,15/07/1971,,777,7.025555556,-73.16722222,Santander,Girón,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,CNE_IDEAM,20251226,23195110,6
23195190,SAN ANTONIO SANTANDER [23195190],Climatológica Principal,Automática con Telemetría,Suspendida,15/01/1991,15/01/1991,1480,7.099527778,-73.06619444,Santander,Floridablanca,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,CNE_IDEAM,20251226,23195190,10
23195200,CACHIRI  - AUT [23195200],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,15/06/1971,,1885,7.47389,-72.99111,Santander,Suratá,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,CNE_IDEAM,20251226,23195200,7
23195230,NEOMUNDO AUT [23195230],Climatológica Principal,"Automática con Telemetría, Convencional",Suspendida,17/08/2005,28/02/2020,970,7.099997222,-73.11,Santander,Bucaramanga,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,CNE_IDEAM,20251226,23195230,18
23195240,AGUACHICA - AUT [23195240],Agrometeorológica,Automática con Telemetría,Activa,19/08/2005,,103,8.123416667,-73.57986111,Cesar,Aguachica,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Quebrada El Carmen y Otros Directos al Magdalena ,,CNE_IDEAM,20251226,23195240,14
23195502,AEROPUERTO PALONEGRO AUT [23195502],Sinóptica Principal,"Automática con Telemetría, Convencional",Activa,05/05/2005,,1189,7.121472222,-73.18452778,Santander,Lebrija,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,CNE_IDEAM,20251226,23195502,11
23197690,PALOGORDO - AUT [23197690],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/10/1997,,690,6.969166667,-73.13055556,Santander,Girón,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,De Oro,CNE_IDEAM,20251226,23197690,10
23197700,MAJADAS - AUT [23197700],Limnimétrica,Automática con Telemetría,En Mantenimiento,15/10/2001,,760,7.160277778,-73.09305556,Santander,Bucaramanga,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,Surata,CNE_IDEAM,20251226,23197700,5
23217080,GAMARRA - AUT [23217080],Limnigráfica,"Automática con Telemetría, Convencional",Activa,12/12/2011,,40,8.284286111,-73.75338889,Cesar,Gamarra,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Quebrada El Carmen y Otros Directos al Magdalena ,Magdalena,CNE_IDEAM,20251226,23217080,14
24010390,EL TRIANGULO - AUT [24010390],Pluviográfica,Automática con Telemetría,Activa,15/01/1963,,2879,5.305305556,-73.61930556,Cundinamarca,Lenguazaque,Area Operativa 11 - Cundinamarca-Amazonas,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Magdalena Cauca,Sogamoso,Río Suárez,,CNE_OE,20251226,24010390,10
2401500040,CUCUNUBA [2401500040],Climatológica Principal,"Automática con Telemetría, Convencional",En Mantenimiento,13/03/2018,,2818,5.21957,-73.78229,Cundinamarca,Cucunubá,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Sogamoso,Río Suárez,,CNE_IDEAM,20251226,2401500040,7
2401500052,PUENTE GUILLERMO - AUT  [2401500052],Climatológica Principal,Automática con Telemetría,Activa,31/10/2017,,2246,5.796416667,-73.726666667,Santander,Puente Nacional,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Sogamoso,Río Suárez,,CNE_IDEAM,20251226,2401500052,7
